id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
2418,Vincenzo,Fontana,19,M,1.3,88,8.9,buono,promosso
2419,Jack,Ricci,17,M,0.8,129,4.3,sufficiente,bocciato
2420,Fabio,Barbieri,16,M,1.3,78,7.6,sufficiente,promosso
2421,Paola,Hallal,16,F,4.9,66,6.8,sufficiente,promosso
2422,Alberto,Crodino,17,M,0.2,118,8.6,sufficiente,promosso
2423,Matteo,Santoro,14,M,4.5,53,5.5,buono,promosso
2424,Alberto,Marino,19,M,0.1,199,6.8,sufficiente,promosso
2425,Paolo,De Luca,16,M,4.2,159,5.2,sufficiente,bocciato
2426,Gabriele,Marino,14,M,1.6,213,9.7,buono,promosso
2427,Tommaso,Pellegrini,16,M,5.0,181,6.5,sufficiente,promosso
2428,Sara,Lombardi,16,F,2.2,55,8.5,scarso,bocciato
2429,Laura,Sanna,16,F,7.0,1,8.2,ottimo,promosso
2430,Francesco,Monti,18,M,6.5,216,6.4,buono,promosso
2431,Elena,De Santis,15,F,5.7,1,5.4,sufficiente,promosso
2432,Dino,Barbieri,17,M,6.5,17,7.4,buono,promosso
2433,Silvia,Lombardi,19,F,3.3,70,4.5,scarso,bocciato
2434,Maria,Esposito,19,F,4.5,141,5.4,buono,promosso
2435,Dino,Barbieri,16,M,7.1,199,9.4,ottimo,promosso
2436,Maria,Hallal,18,F,4.3,174,7.9,sufficiente,promosso
2437,Andrea,Romano,19,F,3.6,169,9.4,scarso,bocciato
2438,Filippo,Giordano,20,M,6.9,124,9.2,ottimo,promosso
2439,Luca,Valentini,17,M,7.3,67,7.6,sufficiente,promosso
2440,Marta,De Santis,18,F,3.6,56,10.0,sufficiente,promosso
2441,Alberto,Longo,18,M,0.5,201,7.8,buono,promosso
2442,Claudio,Fontana,20,M,3.7,188,7.5,buono,promosso
2443,Sara,Monti,14,F,5.0,181,6.0,buono,promosso
2444,Valentina,Conti,15,F,5.0,87,7.5,sufficiente,promosso
2445,Silvia,Lopes,19,F,7.1,140,9.9,buono,promosso
2446,Riccardo,Russo,17,M,7.6,42,5.5,buono,promosso
2447,Davide,Caruso,17,M,2.7,140,9.9,sufficiente,promosso
2448,Eleonora,Pellegrini,18,F,6.6,196,9.2,sufficiente,promosso
2449,Alfio,Giordano,16,M,0.3,70,6.0,scarso,bocciato
2450,Gabriele,Valentini,19,M,5.1,63,7.0,scarso,bocciato
2451,Valentina,Mariani,15,F,4.6,177,9.9,buono,promosso
2452,Francesco,Ferrari,19,M,3.4,163,8.9,sufficiente,promosso
2453,Ilaria,De Luca,17,F,1.8,126,9.5,scarso,bocciato
2454,Ezechiele,Mariani,17,M,2.9,71,8.6,sufficiente,promosso
2455,Michele,Orlando,17,M,6.0,159,6.3,buono,promosso
2456,Barbara,Leone,14,F,6.3,125,6.4,ottimo,promosso
2457,Sara,Longo,15,F,3.8,86,4.5,buono,bocciato
2458,Eleonora,Esposito,15,F,2.8,88,4.1,buono,bocciato
2459,Agamennone,Fabbri,17,M,0.3,217,6.0,sufficiente,promosso
2460,Nicola,Lombardi,16,M,7.5,66,8.2,buono,promosso
2461,Alessandro,Gallo,19,M,1.9,180,9.8,sufficiente,promosso
2462,Veronica,Russo,15,F,4.7,150,8.8,scarso,bocciato
2463,Alessandra,Martinelli,20,F,6.9,21,7.0,sufficiente,promosso
2464,Marta,Monti,14,F,1.8,34,6.3,sufficiente,promosso
2465,Beatrice,Russo,19,F,7.9,144,5.5,buono,promosso
2466,Emanuele,Zhing,18,M,5.3,165,6.0,buono,promosso
2467,Alberto,Caruso,14,M,5.7,31,8.8,scarso,bocciato
2468,Maurizio,Mancini,16,M,2.8,3,4.3,buono,bocciato
2469,Simona,Santoro,14,F,0.2,175,5.9,scarso,bocciato
2470,Ezechiele,Bianchi,17,M,6.5,139,7.7,scarso,bocciato
2471,Salvatore,Mancini,15,M,5.3,176,5.9,buono,promosso
2472,Roberta,Romano,20,F,2.5,206,8.3,ottimo,promosso
2473,Stefano,Russo,17,M,4.8,150,8.5,scarso,bocciato
2474,Maria,Monti,20,F,4.2,123,9.9,buono,promosso
2475,Eleonora,Santoro,15,F,5.2,200,8.0,ottimo,promosso
2476,Marta,Marino,20,F,7.8,59,9.7,scarso,bocciato
2477,Fabio,Moretti,14,M,3.3,114,7.7,buono,promosso
2478,Marta,Fontana,18,F,5.1,95,4.4,buono,bocciato
2479,Eleonora,De Santis,18,F,3.1,78,9.1,sufficiente,promosso
2480,Dino,Rossi,18,M,6.8,168,8.2,buono,promosso
2481,Ezechiele,Zhing,18,M,6.9,158,8.6,scarso,bocciato
2482,Marco,Villa,16,M,2.3,119,7.5,ottimo,promosso
2483,Claudia,Galli,17,F,7.9,167,7.5,sufficiente,promosso
2484,Alessandra,Sanna,16,F,4.3,34,9.6,buono,promosso
2485,Dino,Orlando,15,M,3.1,175,6.5,sufficiente,promosso
2486,Alfio,Pellegrini,20,M,2.2,1,5.3,scarso,bocciato
2487,Elena,Greco,20,F,2.5,45,8.7,sufficiente,promosso
2488,Jack,Grassi,17,M,2.8,50,9.2,sufficiente,promosso
2489,Elena,Giordano,20,F,7.4,151,6.0,ottimo,promosso
2490,Angela,Bianchi,20,F,2.9,219,5.7,buono,promosso
2491,Alice,Greco,14,F,6.2,7,9.0,sufficiente,promosso
2492,Valentina,Valentini,19,F,2.1,189,6.6,ottimo,promosso
2493,Nicole,Crodino,19,F,1.6,67,7.1,sufficiente,promosso
2494,Eleonora,Sanna,18,F,2.8,12,4.0,sufficiente,bocciato
2495,Jack,Bellini,15,M,0.8,118,9.1,buono,promosso
2496,Andrea,Rizzo,20,M,2.4,3,5.1,buono,bocciato
2497,Federica,Crodino,17,F,1.0,18,5.0,scarso,bocciato
2498,Angela,Gentile,20,F,1.5,105,5.2,sufficiente,bocciato
2499,Fabio,Moretti,14,M,3.3,112,5.2,ottimo,bocciato
2500,Giovanni,Rossi,17,M,4.4,217,4.1,sufficiente,bocciato
2501,Camilla,Rossi,14,F,7.3,134,8.3,sufficiente,promosso
2502,Tommaso,Costa,19,M,0.1,180,4.1,sufficiente,bocciato
2503,Stefano,Rossi,18,M,3.1,82,6.1,sufficiente,promosso
2504,Alessia,Gallo,15,F,0.2,138,7.3,buono,promosso
2505,Salvatore,Longo,17,M,2.5,209,8.9,sufficiente,promosso
2506,Nicola,Bruno,19,M,3.6,58,5.1,buono,bocciato
2507,Maria,Serra,14,F,1.3,41,5.5,buono,promosso
2508,Camilla,Martini,14,F,4.0,198,8.3,scarso,bocciato
2509,Pdor,Lombardi,18,M,3.5,64,9.8,scarso,bocciato
2510,Federica,Ferraro,16,F,0.4,203,6.4,sufficiente,promosso
2511,Camilla,Sala,15,F,7.8,175,5.5,sufficiente,promosso
2512,Alessandra,Orlando,18,F,1.3,154,6.2,sufficiente,promosso
2513,Alice,Zhing,15,F,7.8,131,8.8,buono,promosso
2514,Francesca,Galli,18,F,1.2,208,8.4,sufficiente,promosso
2515,Ezechiele,Gallo,18,M,0.8,61,9.2,buono,promosso
2516,Simona,Orlando,19,F,0.3,25,5.0,sufficiente,bocciato
2517,Alessia,Grassi,19,F,6.9,87,8.5,scarso,bocciato
2518,Lorenzo,Cavallaro,19,M,7.7,41,9.9,scarso,bocciato
2519,Laura,Bruno,17,F,0.4,13,4.8,buono,bocciato
2520,Daniele,Leone,14,M,1.8,146,8.7,sufficiente,promosso
2521,Tommaso,De Luca,18,M,2.1,118,4.8,sufficiente,bocciato
2522,Federico,Galli,19,M,4.6,111,8.2,scarso,bocciato
2523,Eleonora,Grassi,16,F,5.7,27,6.3,sufficiente,promosso
2524,Alessia,Rinaldi,16,F,5.0,117,8.9,ottimo,promosso
2525,Alberto,Mariani,20,M,0.4,72,5.8,buono,promosso
2526,Tommaso,Mariani,18,M,0.1,72,6.6,ottimo,promosso
2527,Sofia,De Santis,14,F,0.8,120,7.0,buono,promosso
2528,Maria,Villa,15,F,1.9,33,8.3,buono,promosso
2529,Roberto,Barbieri,14,M,0.0,136,9.6,buono,promosso
2530,Maurizio,Orlando,19,M,4.7,218,9.4,buono,promosso
2531,Marta,Barbieri,19,F,0.4,48,8.8,buono,promosso
2532,Andrea,Marino,18,M,3.3,203,6.0,sufficiente,promosso
2533,Lorenzo,Russo,18,M,7.7,45,8.3,scarso,bocciato
2534,Jack,Costa,16,M,3.4,12,8.5,sufficiente,promosso
2535,Giulia,Ferraro,19,F,5.6,59,5.4,scarso,bocciato
2536,Agamennone,Caruso,16,M,0.6,167,4.5,sufficiente,bocciato
2537,Ezechiele,Marino,14,M,2.5,146,7.8,scarso,bocciato
2538,Enrico,Rinaldi,20,M,2.2,84,5.2,sufficiente,bocciato
2539,Alessandra,Gentile,18,F,1.6,182,5.1,sufficiente,bocciato
2540,Laura,Barbieri,18,F,2.1,146,8.1,sufficiente,promosso
2541,Camilla,Sala,14,F,0.2,171,7.9,ottimo,promosso
2542,Paolo,Fontana,16,M,7.6,187,7.4,ottimo,promosso
2543,Claudio,Conti,17,M,4.2,167,9.0,scarso,bocciato
2544,Gabriele,Martinelli,20,M,2.7,188,9.3,sufficiente,promosso
2545,Ezechiele,Orlando,17,M,0.3,198,9.0,buono,promosso
2546,Federica,Rinaldi,19,F,6.3,190,8.4,ottimo,promosso
2547,Marco,Zhing,15,M,3.7,58,8.0,sufficiente,promosso
2548,Ilaria,Orlando,14,F,4.4,34,4.3,scarso,bocciato
2549,Filippo,Gentile,16,M,6.1,94,4.9,sufficiente,bocciato
2550,Vincenzo,De Santis,19,M,3.7,121,7.2,ottimo,promosso
2551,Federica,Grassi,20,F,5.0,195,9.8,ottimo,promosso
2552,Tommaso,Santoro,17,M,4.0,134,7.3,sufficiente,promosso
2553,Sofia,Sala,20,F,0.5,200,4.7,buono,bocciato
2554,Angela,Lopes,16,F,5.7,148,7.4,sufficiente,promosso
2555,Fabio,Crodino,19,M,4.3,83,6.9,sufficiente,promosso
2556,Vincenzo,Hallal,15,M,3.2,148,9.4,sufficiente,promosso
2557,Eleonora,Martinelli,15,F,4.1,125,8.4,scarso,bocciato
2558,Camilla,Villa,17,F,4.9,53,6.7,buono,promosso
2559,Giovanni,Piras,20,M,2.2,21,8.0,scarso,bocciato
2560,Tommaso,Orlando,14,M,7.1,165,8.4,sufficiente,promosso
2561,Veronica,Grassi,20,F,2.8,153,4.0,buono,bocciato
2562,Michele,Farina,16,M,5.1,2,8.9,buono,promosso
2563,Francesca,Gentile,20,F,6.2,82,5.5,sufficiente,promosso
2564,Roberta,Leone,19,F,3.0,164,9.6,sufficiente,promosso
2565,Laura,Orlando,19,F,2.2,167,6.9,buono,promosso
2566,Nicola,Zhing,15,M,5.9,184,8.0,buono,promosso
2567,Fabio,Pellegrini,17,M,0.3,78,5.4,buono,promosso
2568,Tommaso,Crodino,17,M,0.5,166,7.7,scarso,bocciato
2569,Dino,Bianchi,18,M,0.9,126,9.9,buono,promosso
2570,Anna,Caruso,15,F,0.7,44,6.3,ottimo,promosso
2571,Vincenzo,Ferrari,18,M,5.5,199,4.7,buono,bocciato
2572,Antonio,Mancini,14,M,1.2,213,7.6,sufficiente,promosso
2573,Matteo,Orlando,18,M,6.8,159,8.3,sufficiente,promosso
2574,Camilla,Grassi,14,F,7.6,139,7.8,sufficiente,promosso
2575,Ilaria,Moretti,20,F,7.5,137,5.2,sufficiente,bocciato
2576,Alberto,Romano,17,M,0.3,219,5.9,scarso,bocciato
2577,Laura,Greco,18,F,2.5,19,5.7,scarso,bocciato
2578,Roberto,Caruso,16,M,0.5,134,5.5,sufficiente,promosso
2579,Alessandra,Romano,20,F,2.7,163,4.5,buono,bocciato
2580,Emanuele,Zhing,16,M,2.8,219,8.3,buono,promosso
2581,Alberto,Esposito,14,M,0.2,159,7.9,buono,promosso
2582,Alberto,Bianchi,17,M,7.7,139,6.9,ottimo,promosso
2583,Beatrice,Caruso,17,F,5.6,70,6.8,sufficiente,promosso
2584,Davide,Ferraro,17,M,3.4,126,5.2,sufficiente,bocciato
2585,Enrico,Lopes,20,M,0.1,37,9.3,sufficiente,promosso
2586,Anna,Martini,20,F,1.1,157,6.1,buono,promosso
2587,Tommaso,De Santis,19,M,1.4,52,8.8,scarso,bocciato
2588,Claudia,Gallo,19,F,3.1,11,7.2,sufficiente,promosso
2589,Roberta,Grassi,16,F,0.9,105,9.6,sufficiente,promosso
2590,Simona,Pellegrini,14,F,0.1,36,4.1,scarso,bocciato
2591,Paolo,Sala,19,M,8.0,127,8.7,sufficiente,promosso
2592,Paolo,Bellini,20,M,5.1,90,9.1,scarso,bocciato
2593,Dino,Orlando,15,M,4.8,13,7.2,sufficiente,promosso
2594,Giulia,Bianchi,18,F,3.1,201,6.9,sufficiente,promosso
2595,Alberto,Sanna,19,M,1.6,104,5.3,sufficiente,bocciato
2596,Ilaria,Farina,20,F,5.9,210,7.3,buono,promosso
2597,Gabriele,De Luca,17,M,2.0,32,5.4,buono,promosso
2598,Giovanni,Sanna,19,M,0.8,45,4.2,scarso,bocciato
2599,Luca,Barbieri,16,M,5.5,109,8.9,buono,promosso
2600,Alberto,Conti,17,M,4.9,20,6.6,scarso,bocciato
2601,Cristina,Valentini,14,F,1.3,90,9.7,scarso,bocciato
2602,Maurizio,Martinelli,17,M,5.1,76,9.7,scarso,bocciato
2603,Antonio,Martini,18,M,2.7,162,6.2,buono,promosso
2604,Antonio,Martini,20,M,3.6,57,8.6,buono,promosso
2605,Simona,Giordano,20,F,4.5,198,8.8,scarso,bocciato
2606,Ilaria,Rinaldi,19,F,4.3,152,8.0,scarso,bocciato
2607,Pdor,Romano,16,M,2.0,122,6.1,sufficiente,promosso
2608,Anna,Gentile,20,F,3.1,6,6.6,scarso,bocciato
2609,Anna,Bianchi,19,F,4.7,19,6.2,scarso,bocciato
2610,Laura,Rizzo,14,F,0.0,216,6.7,sufficiente,promosso
2611,Filippo,Cattaneo,19,M,2.3,29,8.9,sufficiente,promosso
2612,Marco,Monti,19,M,5.1,73,9.7,ottimo,promosso
2613,Jack,Zhing,20,M,6.7,56,8.5,sufficiente,promosso
2614,Gabriele,Ricci,18,M,4.7,29,9.8,buono,promosso
2615,Roberta,Pellegrini,16,F,5.2,129,9.2,ottimo,promosso
2616,Elisa,Marchetti,18,F,4.8,145,9.6,scarso,bocciato
2617,Alfio,Moretti,18,M,5.1,121,8.4,sufficiente,promosso
2618,Francesco,Moretti,16,M,4.0,131,7.9,buono,promosso
2619,Giuseppe,Mancini,20,M,7.9,4,9.1,scarso,bocciato
2620,Jack,Fabbri,18,M,7.7,115,7.6,sufficiente,promosso
2621,Daniele,Farina,18,M,2.5,145,4.1,sufficiente,bocciato
2622,Fabio,Conti,18,M,4.1,35,7.8,sufficiente,promosso
2623,Lorenzo,Marino,15,M,5.0,192,6.0,scarso,bocciato
2624,Elena,Martinelli,16,F,1.0,154,5.5,sufficiente,promosso
2625,Maria,Rizzo,17,F,4.5,156,5.4,buono,promosso
2626,Nicola,Villa,19,M,7.0,91,6.7,buono,promosso
2627,Laura,Valentini,15,F,6.8,161,9.0,scarso,bocciato
2628,Alfio,Mariani,14,M,2.8,58,6.3,sufficiente,promosso
2629,Paolo,Fontana,18,M,1.7,179,9.2,scarso,bocciato
2630,Barbara,Fabbri,15,F,8.0,17,7.4,ottimo,promosso
2631,Camilla,Marino,19,F,5.9,44,6.8,sufficiente,promosso
2632,Barbara,Moretti,18,F,6.6,211,8.7,buono,promosso
2633,Alice,Lopes,20,F,5.7,23,9.3,buono,promosso
2634,Filippo,Lopes,16,M,7.6,212,6.7,ottimo,promosso
2635,Sofia,Monti,18,F,7.4,184,8.0,sufficiente,promosso
2636,Matteo,Ferraro,18,M,4.3,137,8.6,sufficiente,promosso
2637,Sofia,Zhing,17,F,3.7,24,6.0,sufficiente,promosso
2638,Alessandra,Ferrari,18,F,0.8,139,8.1,sufficiente,promosso
2639,Giulia,Cavallaro,14,F,2.5,71,5.1,sufficiente,bocciato
2640,Alessia,Rizzo,14,F,4.3,76,4.4,scarso,bocciato
2641,Pdor,Leone,16,M,4.6,43,6.2,ottimo,promosso
2642,Francesca,Marino,14,F,6.5,104,5.7,scarso,bocciato
2643,Federico,Lopes,14,M,2.0,99,6.7,buono,promosso
2644,Maria,Rinaldi,17,F,3.1,124,7.0,sufficiente,promosso
2645,Francesco,Gallo,14,M,5.8,143,8.0,ottimo,promosso
2646,Pdor,Barbieri,18,M,5.3,170,9.4,scarso,bocciato
2647,Jack,Longo,14,M,0.4,91,7.8,buono,promosso
2648,Paola,Marchetti,17,F,3.9,25,4.4,sufficiente,bocciato
2649,Barbara,Hallal,18,F,3.6,158,4.3,scarso,bocciato
2650,Paola,Romano,17,F,4.9,180,5.5,sufficiente,promosso
2651,Beatrice,Orlando,19,F,5.2,128,9.3,scarso,bocciato
2652,Claudia,Gentile,16,F,0.8,39,7.4,scarso,bocciato
2653,Filippo,Marino,19,M,3.8,41,9.2,buono,promosso
2654,Daniele,Zhing,20,M,5.4,211,4.9,sufficiente,bocciato
2655,Salvatore,Ricci,16,M,6.6,132,4.8,sufficiente,bocciato
2656,Laura,Colombo,20,F,6.9,182,9.7,scarso,bocciato
2657,Elena,Marchetti,15,F,3.9,53,7.5,scarso,bocciato
2658,Laura,Grassi,15,F,0.7,38,8.2,scarso,bocciato
2659,Marta,Grassi,16,F,2.6,123,9.2,ottimo,promosso
2660,Ilaria,Greco,15,F,6.1,26,5.3,sufficiente,bocciato
2661,Matteo,Fontana,18,M,3.7,13,7.7,sufficiente,promosso
2662,Simone,Crodino,19,M,4.6,25,8.7,sufficiente,promosso
2663,Paola,Pellegrini,20,F,7.0,193,4.1,buono,bocciato
2664,Luca,Gallo,19,M,0.3,168,6.9,sufficiente,promosso
2665,Andrea,Crodino,15,M,5.9,83,7.1,sufficiente,promosso
2666,Ilaria,Ferraro,19,F,4.2,203,4.2,scarso,bocciato
2667,Ezechiele,Cattaneo,20,M,4.8,211,7.0,buono,promosso
2668,Laura,Pellegrini,16,F,7.0,98,6.9,buono,promosso
2669,Agamennone,Conti,15,M,2.4,1,8.2,ottimo,promosso
2670,Simone,Marino,14,M,6.6,99,9.2,buono,promosso
2671,Fabio,Longo,15,M,6.9,77,5.1,sufficiente,bocciato
2672,Enrico,Hallal,15,M,1.4,108,8.6,buono,promosso
2673,Davide,Gentile,14,M,7.9,166,7.9,sufficiente,promosso
2674,Filippo,Monti,17,M,2.1,32,5.7,buono,promosso
2675,Francesco,Marino,16,M,7.3,45,8.4,ottimo,promosso
2676,Camilla,Mancini,20,F,2.2,172,9.6,sufficiente,promosso
2677,Paolo,Sala,19,M,6.2,137,4.3,buono,bocciato
2678,Luca,Sala,18,M,7.5,63,6.3,ottimo,promosso
2679,Alessandra,Fontana,18,F,4.3,44,7.8,ottimo,promosso
2680,Sara,Bellini,17,F,7.0,3,9.1,sufficiente,promosso
2681,Andrea,Monti,18,F,1.9,175,8.0,sufficiente,promosso
2682,Dino,Pdor,14,M,2.2,98,7.1,scarso,bocciato
2683,Simone,Caruso,19,M,6.3,36,7.2,ottimo,promosso
2684,Federica,Zhing,16,F,4.7,45,5.4,ottimo,promosso
2685,Simone,Romano,14,M,3.3,142,8.7,ottimo,promosso
2686,Luca,Bruno,20,M,1.3,2,8.3,scarso,bocciato
2687,Filippo,Sanna,16,M,7.6,194,9.0,buono,promosso
2688,Cristina,Grassi,16,F,0.7,25,7.8,sufficiente,promosso
2689,Paola,Fontana,14,F,6.4,57,8.4,ottimo,promosso
2690,Sara,Ferraro,15,F,5.3,208,5.7,scarso,bocciato
2691,Chiara,Bianchi,19,F,5.2,187,4.5,ottimo,bocciato
2692,Camilla,Bruno,19,F,0.0,161,7.7,ottimo,promosso
2693,Sara,Villa,17,F,5.9,178,7.2,buono,promosso
2694,Riccardo,Rizzo,15,M,6.0,160,7.1,scarso,bocciato
2695,Sofia,Lopes,16,F,1.8,201,9.6,ottimo,promosso
2696,Laura,Martinelli,16,F,4.3,20,6.8,buono,promosso
2697,Simone,Rossi,19,M,7.2,68,8.1,scarso,bocciato
2698,Gabriele,Cavallaro,19,M,5.3,53,6.8,buono,promosso
2699,Riccardo,Villa,20,M,0.5,48,7.8,sufficiente,promosso
2700,Simona,Leone,20,F,7.1,5,8.4,scarso,bocciato
2701,Michele,Ferraro,15,M,7.6,104,6.6,sufficiente,promosso
2702,Federico,Esposito,15,M,4.3,111,6.4,buono,promosso
2703,Paola,Marchetti,15,F,5.3,34,9.5,sufficiente,promosso
2704,Alessia,Gentile,20,F,2.1,176,9.4,buono,promosso
2705,Barbara,Marchetti,14,F,7.7,69,8.1,sufficiente,promosso
2706,Pdor,Ricci,14,M,1.0,198,9.6,sufficiente,promosso
2707,Salvatore,Russo,14,M,6.6,142,8.1,ottimo,promosso
2708,Ilaria,Barbieri,16,F,3.0,63,9.6,sufficiente,promosso
2709,Chiara,Moretti,20,F,1.5,89,9.2,buono,promosso
2710,Antonio,Martinelli,17,M,4.8,24,7.8,sufficiente,promosso
2711,Daniele,Monti,15,M,7.3,171,8.7,sufficiente,promosso
2712,Marta,Rizzo,17,F,3.9,180,9.8,ottimo,promosso
2713,Michele,Hallal,16,M,6.6,209,7.4,sufficiente,promosso
2714,Gabriele,Mancini,15,M,3.2,30,5.0,buono,bocciato
2715,Salvatore,Sanna,17,M,4.7,204,6.8,buono,promosso
2716,Agamennone,Rinaldi,17,M,5.3,84,6.7,buono,promosso
2717,Simona,Bellini,20,F,5.4,16,8.2,buono,promosso
2718,Luca,Bianchi,18,M,0.3,197,4.7,buono,bocciato
2719,Beatrice,Longo,20,F,4.0,69,6.5,sufficiente,promosso
2720,Cristina,Galli,17,F,4.6,7,8.0,buono,promosso
2721,Agamennone,De Luca,20,M,2.2,5,7.2,buono,promosso
2722,Enrico,Gentile,15,M,5.0,140,6.1,sufficiente,promosso
2723,Barbara,Zhing,15,F,7.5,201,7.8,ottimo,promosso
2724,Matteo,Sala,14,M,7.7,80,5.6,sufficiente,promosso
2725,Anna,Fontana,14,F,0.5,112,8.9,buono,promosso
2726,Pdor,Lombardi,15,M,1.9,155,8.4,sufficiente,promosso
2727,Tommaso,Caruso,14,M,2.9,63,9.7,buono,promosso
2728,Pdor,Lopes,15,M,1.8,114,6.1,sufficiente,promosso
2729,Eleonora,Romano,20,F,5.3,42,8.6,ottimo,promosso
2730,Alice,Piras,16,F,0.7,190,7.3,sufficiente,promosso
2731,Beatrice,Rossi,17,F,3.2,94,6.1,ottimo,promosso
2732,Federica,Santoro,16,F,0.3,34,5.4,sufficiente,promosso
2733,Sara,Bellini,15,F,4.6,99,8.6,sufficiente,promosso
2734,Camilla,Gentile,14,F,6.2,93,5.7,ottimo,promosso
2735,Laura,Bellini,20,F,4.8,57,9.8,sufficiente,promosso
2736,Cristina,Caruso,15,F,0.9,194,8.3,sufficiente,promosso
2737,Daniele,Leone,14,M,2.3,218,9.8,sufficiente,promosso
2738,Silvia,Cattaneo,16,F,1.0,178,7.2,scarso,bocciato
2739,Enrico,Orlando,17,M,6.3,20,9.7,buono,promosso
2740,Maria,Cattaneo,15,F,2.5,176,9.2,buono,promosso
2741,Silvia,Fabbri,18,F,0.3,185,8.9,scarso,bocciato
2742,Simona,Sala,19,F,7.4,38,6.0,ottimo,promosso
2743,Claudio,Martini,19,M,7.7,173,6.2,scarso,bocciato
2744,Dino,Conti,15,M,3.4,171,7.7,buono,promosso
2745,Simone,Giordano,14,M,7.3,25,4.9,sufficiente,bocciato
2746,Filippo,Bruno,17,M,7.7,197,8.1,scarso,bocciato
2747,Federico,Ferraro,14,M,6.6,132,9.3,sufficiente,promosso
2748,Roberta,Caruso,15,F,4.4,112,6.6,sufficiente,promosso
2749,Claudio,Valentini,18,M,1.7,170,8.1,ottimo,promosso
2750,Federico,Santoro,18,M,1.2,173,6.0,buono,promosso
2751,Elisa,Zhing,17,F,3.9,169,5.2,buono,bocciato
2752,Agamennone,Russo,20,M,5.6,38,8.9,scarso,bocciato
2753,Gabriele,Conti,15,M,7.1,83,7.0,buono,promosso
2754,Anna,Sanna,20,F,2.4,175,9.3,scarso,bocciato
2755,Paolo,Gallo,19,M,7.2,63,8.5,ottimo,promosso
2756,Nicole,Orlando,20,F,6.4,33,9.1,scarso,bocciato
2757,Andrea,Marino,14,F,6.9,98,8.3,buono,promosso
2758,Paolo,Rinaldi,14,M,4.2,131,6.2,scarso,bocciato
2759,Cristina,Giordano,19,F,7.9,41,9.6,buono,promosso
2760,Nicole,Hallal,16,F,1.9,63,8.6,sufficiente,promosso
2761,Marta,Lopes,14,F,4.7,181,8.7,sufficiente,promosso
2762,Enrico,Giordano,17,M,0.3,5,4.1,sufficiente,bocciato
2763,Lorenzo,De Luca,15,M,3.5,220,8.7,scarso,bocciato
2764,Luca,Giordano,18,M,5.9,202,8.7,buono,promosso
2765,Federica,Pdor,16,F,0.3,85,9.3,scarso,bocciato
2766,Tommaso,Pellegrini,16,M,4.0,10,4.4,sufficiente,bocciato
2767,Valentina,Lopes,14,F,5.3,180,4.5,ottimo,bocciato
2768,Giulia,Lombardi,16,F,0.3,187,6.7,buono,promosso
2769,Matteo,Gallo,19,M,2.4,4,7.7,scarso,bocciato
2770,Nicola,Valentini,18,M,6.6,105,7.6,buono,promosso
2771,Michele,Valentini,16,M,5.2,106,8.1,sufficiente,promosso
2772,Alessandra,Orlando,14,F,1.3,71,7.0,buono,promosso
2773,Fabio,Hallal,16,M,7.8,87,4.9,sufficiente,bocciato
2774,Federica,Conti,20,F,5.5,169,8.8,sufficiente,promosso
2775,Roberto,Monti,17,M,7.7,119,5.9,sufficiente,promosso
2776,Cristina,Leone,19,F,7.6,54,4.9,sufficiente,bocciato
2777,Laura,Farina,20,F,2.4,3,5.3,sufficiente,bocciato
2778,Filippo,De Luca,17,M,2.1,209,7.9,ottimo,promosso
2779,Maria,Crodino,18,F,6.0,53,9.7,scarso,bocciato
2780,Pdor,Caruso,17,M,2.4,160,8.5,scarso,bocciato
2781,Federico,Monti,20,M,2.4,57,7.9,scarso,bocciato
2782,Alberto,Ferrari,20,M,6.0,146,6.5,buono,promosso
2783,Claudia,Galli,18,F,0.3,111,4.2,scarso,bocciato
2784,Nicole,Leone,18,F,1.2,206,4.3,scarso,bocciato
2785,Sofia,Barbieri,20,F,5.2,67,5.0,sufficiente,bocciato
2786,Marta,Moretti,20,F,6.5,172,5.6,scarso,bocciato
2787,Davide,De Luca,18,M,7.8,82,6.4,scarso,bocciato
2788,Dino,Bruno,17,M,6.2,53,4.4,buono,bocciato
2789,Roberta,Bruno,17,F,7.2,188,7.4,ottimo,promosso
2790,Angela,Cavallaro,15,F,1.7,118,4.4,buono,bocciato
2791,Luca,Lombardi,14,M,5.3,136,10.0,sufficiente,promosso
2792,Federica,Mancini,16,F,5.5,74,5.1,buono,bocciato
2793,Roberto,Martinelli,20,M,5.9,4,8.7,sufficiente,promosso
2794,Matteo,Valentini,14,M,2.4,140,6.3,sufficiente,promosso
2795,Alice,Romano,15,F,5.1,77,8.2,ottimo,promosso
2796,Dino,Piras,18,M,0.1,97,5.3,sufficiente,bocciato
2797,Agamennone,Russo,14,M,5.5,18,8.4,buono,promosso
2798,Paola,Zhing,19,F,6.1,28,6.7,buono,promosso
2799,Stefano,Zhing,20,M,1.0,8,6.6,sufficiente,promosso
2800,Riccardo,Barbieri,16,M,5.3,126,7.5,sufficiente,promosso
2801,Dino,Piras,19,M,3.2,99,9.0,buono,promosso
2802,Alessandro,Martinelli,14,M,4.7,134,6.4,sufficiente,promosso
2803,Maria,Martini,16,F,1.9,218,9.0,sufficiente,promosso
2804,Roberto,Moretti,15,M,2.8,45,7.7,buono,promosso
2805,Alfio,Conti,15,M,6.0,0,7.2,buono,promosso
2806,Fabio,Esposito,20,M,3.1,47,7.5,sufficiente,promosso
