id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
6485,Daniele,Farina,19,M,2.8,42,7.7,buono,promosso
6486,Andrea,Monti,17,F,1.8,160,6.6,scarso,bocciato
6487,Federico,Romano,19,M,3.2,183,4.1,buono,bocciato
6488,Antonio,Martini,19,M,4.5,207,9.2,buono,promosso
6489,Elisa,Ricci,16,F,3.0,95,4.5,scarso,bocciato
6490,Pdor,Gentile,19,M,6.1,1,8.8,sufficiente,promosso
6491,Tommaso,Lopes,20,M,7.3,117,4.8,sufficiente,bocciato
6492,Dino,Lombardi,14,M,5.9,59,6.1,sufficiente,promosso
6493,Camilla,Fontana,15,F,1.8,99,6.0,ottimo,promosso
6494,Vincenzo,Bianchi,19,M,0.7,183,9.3,buono,promosso
6495,Francesco,Conti,15,M,6.1,128,8.8,scarso,bocciato
6496,Fabio,Colombo,19,M,7.7,103,8.2,buono,promosso
6497,Pdor,Sala,20,M,7.1,127,9.9,sufficiente,promosso
6498,Simone,Grassi,20,M,5.9,163,5.5,ottimo,promosso
6499,Roberto,Piras,16,M,7.7,10,8.9,ottimo,promosso
6500,Martina,Bruno,20,F,3.6,104,5.3,sufficiente,bocciato
6501,Alessia,Marino,16,F,4.5,48,9.7,sufficiente,promosso
6502,Barbara,Mancini,15,F,0.6,71,9.2,buono,promosso
6503,Enrico,Ferrari,14,M,2.6,129,8.1,scarso,bocciato
6504,Beatrice,Ferrari,18,F,6.2,218,4.8,ottimo,bocciato
6505,Veronica,Rossi,19,F,2.8,203,7.6,sufficiente,promosso
6506,Alessandro,Martini,17,M,0.6,178,6.2,buono,promosso
6507,Davide,Costa,17,M,7.3,46,5.7,scarso,bocciato
6508,Pdor,Fabbri,19,M,0.9,205,9.6,sufficiente,promosso
6509,Daniele,Leone,19,M,4.7,209,8.8,sufficiente,promosso
6510,Veronica,Villa,18,F,5.2,119,5.2,scarso,bocciato
6511,Marco,Crodino,19,M,7.8,95,6.0,buono,promosso
6512,Gabriele,De Santis,14,M,0.4,92,7.6,buono,promosso
6513,Lorenzo,Marino,19,M,0.7,195,9.7,scarso,bocciato
6514,Federico,Lombardi,19,M,6.4,161,8.5,scarso,bocciato
6515,Filippo,Conti,15,M,2.0,202,4.4,buono,bocciato
6516,Roberta,Hallal,20,F,3.0,45,9.2,buono,promosso
6517,Giuseppe,Esposito,14,M,6.2,72,9.7,buono,promosso
6518,Matteo,Gentile,17,M,0.1,0,9.2,sufficiente,promosso
6519,Marta,Gentile,16,F,1.5,170,7.6,buono,promosso
6520,Veronica,Bellini,19,F,6.3,104,6.8,buono,promosso
6521,Claudio,Ricci,15,M,7.2,112,7.3,scarso,bocciato
6522,Camilla,Bianchi,19,F,6.0,68,8.5,sufficiente,promosso
6523,Barbara,De Santis,16,F,7.4,124,4.8,sufficiente,bocciato
6524,Dino,Conti,20,M,0.7,160,4.2,sufficiente,bocciato
6525,Salvatore,Valentini,17,M,2.1,88,6.7,sufficiente,promosso
6526,Luca,Bellini,18,M,6.2,108,6.7,buono,promosso
6527,Riccardo,Barbieri,15,M,0.9,95,4.2,sufficiente,bocciato
6528,Dino,Ricci,20,M,4.2,192,9.6,sufficiente,promosso
6529,Federico,Martini,18,M,0.2,24,5.8,buono,promosso
6530,Vincenzo,Martinelli,17,M,7.5,217,6.7,buono,promosso
6531,Dino,Mancini,19,M,2.4,197,4.6,buono,bocciato
6532,Marco,Serra,16,M,1.3,100,5.8,sufficiente,promosso
6533,Vincenzo,Rossi,19,M,2.7,177,6.0,ottimo,promosso
6534,Roberto,Gallo,18,M,3.4,53,9.1,scarso,bocciato
6535,Filippo,Ferraro,17,M,5.0,42,8.9,buono,promosso
6536,Silvia,Zhing,18,F,6.1,153,8.9,scarso,bocciato
6537,Alberto,Pdor,18,M,7.6,5,9.3,buono,promosso
6538,Emanuele,Mariani,19,M,1.0,108,8.8,scarso,bocciato
6539,Valentina,Bellini,18,F,4.6,181,4.6,buono,bocciato
6540,Simone,Rinaldi,17,M,7.5,84,7.6,sufficiente,promosso
6541,Filippo,Marchetti,16,M,1.5,73,4.2,sufficiente,bocciato
6542,Alessia,Cattaneo,14,F,7.3,133,4.6,ottimo,bocciato
6543,Vincenzo,Villa,19,M,5.9,198,8.3,ottimo,promosso
6544,Silvia,Bruno,15,F,1.8,204,4.8,sufficiente,bocciato
6545,Enrico,Gentile,14,M,0.3,124,8.8,ottimo,promosso
6546,Fabio,Santoro,17,M,6.3,95,7.3,buono,promosso
6547,Ilaria,Rizzo,20,F,0.3,132,9.8,ottimo,promosso
6548,Giuseppe,Colombo,19,M,7.6,192,4.9,ottimo,bocciato
6549,Gabriele,Barbieri,20,M,1.3,73,7.8,ottimo,promosso
6550,Beatrice,Marchetti,18,F,0.1,194,7.2,scarso,bocciato
6551,Agamennone,Russo,15,M,7.3,15,4.2,scarso,bocciato
6552,Francesca,Barbieri,14,F,1.6,171,5.7,scarso,bocciato
6553,Alberto,Marchetti,15,M,0.7,102,9.0,scarso,bocciato
6554,Beatrice,Santoro,16,F,3.1,110,4.7,sufficiente,bocciato
6555,Marco,Ferraro,19,M,6.4,38,5.9,scarso,bocciato
6556,Paolo,Martini,17,M,1.4,75,7.5,sufficiente,promosso
6557,Paola,Martini,18,F,7.5,94,6.6,scarso,bocciato
6558,Nicole,Marino,15,F,4.8,214,4.9,sufficiente,bocciato
6559,Michele,Marino,15,M,5.1,25,9.3,scarso,bocciato
6560,Alessia,Pdor,14,F,4.6,138,6.8,sufficiente,promosso
6561,Vincenzo,De Santis,16,M,2.5,48,5.1,scarso,bocciato
6562,Alessandra,Ferraro,18,F,5.8,196,6.4,ottimo,promosso
6563,Elena,Marino,20,F,7.0,13,5.2,scarso,bocciato
6564,Luca,Rossi,15,M,0.1,192,4.9,sufficiente,bocciato
6565,Andrea,Cattaneo,19,F,4.5,103,6.3,ottimo,promosso
6566,Giuseppe,Orlando,15,M,4.0,185,5.4,scarso,bocciato
6567,Vincenzo,Colombo,15,M,4.6,212,8.9,ottimo,promosso
6568,Salvatore,Giordano,14,M,0.7,145,9.5,buono,promosso
6569,Chiara,Pellegrini,14,F,6.5,9,4.4,buono,bocciato
6570,Alessandra,Grassi,20,F,1.5,95,8.3,scarso,bocciato
6571,Stefano,Farina,14,M,6.8,8,9.0,buono,promosso
6572,Stefano,Piras,17,M,2.7,73,7.9,sufficiente,promosso
6573,Andrea,Marino,15,M,0.6,116,7.4,buono,promosso
6574,Federica,Bruno,17,F,7.3,92,7.2,buono,promosso
6575,Pdor,Mariani,15,M,3.1,52,9.1,scarso,bocciato
6576,Andrea,Costa,14,F,5.4,197,6.6,sufficiente,promosso
6577,Chiara,Cavallaro,16,F,6.7,132,7.0,sufficiente,promosso
6578,Alberto,Cattaneo,20,M,4.9,64,7.9,sufficiente,promosso
6579,Valentina,Martinelli,14,F,4.2,128,9.0,sufficiente,promosso
6580,Cristina,Leone,15,F,1.7,141,9.2,sufficiente,promosso
6581,Daniele,Martinelli,17,M,5.2,104,8.4,sufficiente,promosso
6582,Francesca,Greco,18,F,0.9,205,8.7,scarso,bocciato
6583,Federica,Greco,14,F,3.6,152,4.2,ottimo,bocciato
6584,Alessandra,Fabbri,15,F,1.8,202,5.6,ottimo,promosso
6585,Daniele,Pellegrini,16,M,7.8,197,6.8,buono,promosso
6586,Daniele,Lopes,15,M,3.9,92,5.5,buono,promosso
6587,Alberto,Gentile,14,M,2.9,198,4.1,buono,bocciato
6588,Martina,Pellegrini,15,F,7.0,170,9.1,scarso,bocciato
6589,Veronica,Marino,17,F,1.4,178,4.9,sufficiente,bocciato
6590,Stefano,Cattaneo,17,M,7.4,84,6.4,buono,promosso
6591,Salvatore,Bianchi,19,M,1.9,162,5.7,buono,promosso
6592,Marco,Ricci,19,M,6.3,23,9.0,sufficiente,promosso
6593,Francesco,Moretti,14,M,4.2,42,6.8,sufficiente,promosso
6594,Jack,Costa,20,M,4.5,5,5.5,scarso,bocciato
6595,Simone,Cavallaro,15,M,3.8,220,4.6,sufficiente,bocciato
6596,Antonio,Lopes,19,M,7.6,3,8.0,buono,promosso
6597,Claudio,Colombo,19,M,5.0,198,7.8,buono,promosso
6598,Andrea,Bellini,15,F,2.4,92,6.3,ottimo,promosso
6599,Maurizio,Martinelli,15,M,4.9,104,6.9,sufficiente,promosso
6600,Daniele,Martinelli,20,M,2.9,32,6.6,sufficiente,promosso
6601,Michele,Rinaldi,18,M,1.5,209,6.2,buono,promosso
6602,Roberta,Crodino,20,F,5.5,161,7.0,sufficiente,promosso
6603,Stefano,Conti,19,M,4.4,109,7.2,scarso,bocciato
6604,Salvatore,Pellegrini,18,M,2.6,75,7.8,scarso,bocciato
6605,Francesco,Romano,17,M,6.2,109,6.1,sufficiente,promosso
6606,Anna,Santoro,17,F,5.5,93,8.1,scarso,bocciato
6607,Ezechiele,Martini,17,M,4.1,8,4.7,sufficiente,bocciato
6608,Emanuele,De Santis,20,M,6.5,212,4.1,ottimo,bocciato
6609,Cristina,Greco,19,F,7.8,11,5.9,buono,promosso
6610,Antonio,Marchetti,18,M,0.7,210,9.4,scarso,bocciato
6611,Ilaria,Bellini,14,F,0.2,176,9.8,sufficiente,promosso
6612,Claudio,Longo,20,M,1.1,219,6.3,sufficiente,promosso
6613,Silvia,Martini,18,F,2.5,82,7.2,buono,promosso
6614,Laura,Hallal,15,F,1.8,7,5.2,scarso,bocciato
6615,Alessandro,Marchetti,15,M,6.6,90,7.0,sufficiente,promosso
6616,Eleonora,Martini,17,F,1.3,29,7.8,scarso,bocciato
6617,Barbara,Ferraro,14,F,1.0,102,5.8,sufficiente,promosso
6618,Agamennone,Pdor,17,M,7.9,215,6.0,buono,promosso
6619,Simona,Bruno,19,F,2.9,18,6.4,sufficiente,promosso
6620,Dino,Fabbri,17,M,2.8,153,8.9,sufficiente,promosso
6621,Andrea,Crodino,18,M,4.1,172,6.5,buono,promosso
6622,Antonio,Rizzo,15,M,4.3,113,4.1,sufficiente,bocciato
6623,Jack,Caruso,14,M,4.7,166,7.7,scarso,bocciato
6624,Agamennone,Mancini,14,M,4.0,4,7.4,ottimo,promosso
6625,Tommaso,Sala,20,M,4.7,207,7.6,buono,promosso
6626,Federico,Zhing,18,M,3.4,213,7.5,ottimo,promosso
6627,Roberta,Hallal,17,F,1.2,5,4.7,buono,bocciato
6628,Angela,Marchetti,15,F,0.5,138,8.3,sufficiente,promosso
6629,Alice,Marchetti,20,F,6.5,36,8.2,buono,promosso
6630,Federico,Valentini,14,M,1.8,71,4.4,buono,bocciato
6631,Francesca,Bellini,18,F,5.9,104,6.3,sufficiente,promosso
6632,Veronica,Sala,14,F,3.5,194,4.0,ottimo,bocciato
6633,Veronica,Santoro,15,F,7.6,138,4.3,sufficiente,bocciato
6634,Giuseppe,Mariani,20,M,4.9,41,4.3,sufficiente,bocciato
6635,Sofia,Zhing,16,F,3.0,210,7.5,sufficiente,promosso
6636,Riccardo,Martinelli,19,M,5.2,57,4.5,sufficiente,bocciato
6637,Camilla,Crodino,17,F,3.3,122,8.2,buono,promosso
6638,Roberta,Villa,19,F,5.0,195,4.1,sufficiente,bocciato
6639,Alice,Leone,19,F,2.8,38,4.4,sufficiente,bocciato
6640,Daniele,Marchetti,19,M,0.7,12,6.5,sufficiente,promosso
6641,Ezechiele,Lopes,16,M,6.6,134,7.6,buono,promosso
6642,Giovanni,Pellegrini,19,M,1.5,55,5.1,sufficiente,bocciato
6643,Davide,Pdor,19,M,5.7,189,8.3,buono,promosso
6644,Antonio,Romano,19,M,0.1,89,6.8,ottimo,promosso
6645,Beatrice,Mancini,16,F,4.3,34,9.3,sufficiente,promosso
6646,Claudio,Colombo,17,M,1.1,158,4.3,sufficiente,bocciato
6647,Elisa,Costa,15,F,7.2,40,8.2,sufficiente,promosso
6648,Vincenzo,Crodino,20,M,0.0,87,4.3,sufficiente,bocciato
6649,Valentina,Zhing,15,F,3.5,116,4.3,scarso,bocciato
6650,Simona,Bruno,17,F,1.3,73,5.1,sufficiente,bocciato
6651,Beatrice,Greco,20,F,3.4,215,5.0,scarso,bocciato
6652,Enrico,Bianchi,19,M,4.8,212,4.8,scarso,bocciato
6653,Matteo,Longo,17,M,5.5,3,9.3,scarso,bocciato
6654,Matteo,Crodino,18,M,2.3,118,5.0,ottimo,bocciato
6655,Giulia,Russo,15,F,5.1,83,9.9,sufficiente,promosso
6656,Nicola,Lombardi,15,M,4.9,42,5.5,scarso,bocciato
6657,Beatrice,Russo,16,F,4.7,199,9.4,ottimo,promosso
6658,Alfio,Ricci,14,M,5.5,78,7.8,buono,promosso
6659,Alessandra,Rinaldi,15,F,2.2,151,5.5,buono,promosso
6660,Enrico,Martinelli,15,M,6.9,20,6.3,ottimo,promosso
6661,Nicola,Galli,14,M,5.4,69,5.8,sufficiente,promosso
6662,Roberto,Caruso,15,M,0.9,203,4.9,sufficiente,bocciato
6663,Federico,Fabbri,19,M,1.5,34,7.1,ottimo,promosso
6664,Andrea,Fontana,16,F,1.0,96,9.7,sufficiente,promosso
6665,Cristina,Martinelli,16,F,3.9,104,4.5,buono,bocciato
6666,Simona,Galli,14,F,4.7,162,4.7,ottimo,bocciato
6667,Marco,Gentile,19,M,6.0,87,7.6,buono,promosso
6668,Claudio,Fontana,20,M,4.0,134,9.6,scarso,bocciato
6669,Andrea,Marchetti,18,F,0.5,38,7.2,sufficiente,promosso
6670,Valentina,Ferrari,14,F,6.4,23,9.6,buono,promosso
6671,Anna,Grassi,19,F,6.3,88,6.0,sufficiente,promosso
6672,Claudia,Leone,16,F,7.8,161,9.1,sufficiente,promosso
6673,Daniele,Lopes,19,M,4.9,167,9.2,scarso,bocciato
6674,Andrea,Leone,19,F,0.6,95,5.2,sufficiente,bocciato
6675,Paola,Rizzo,14,F,1.0,177,8.4,scarso,bocciato
6676,Filippo,Santoro,17,M,1.2,192,4.9,ottimo,bocciato
6677,Roberta,Ferrari,20,F,5.1,20,6.8,sufficiente,promosso
6678,Laura,Crodino,18,F,1.6,47,4.1,ottimo,bocciato
6679,Marco,Marino,18,M,6.6,109,4.4,scarso,bocciato
6680,Cristina,Farina,20,F,2.1,163,6.5,sufficiente,promosso
6681,Federica,Villa,15,F,5.3,204,9.5,buono,promosso
6682,Agamennone,Cattaneo,19,M,0.3,84,9.1,ottimo,promosso
6683,Salvatore,Crodino,16,M,7.4,82,5.1,sufficiente,bocciato
6684,Vincenzo,Rinaldi,18,M,0.3,45,5.3,sufficiente,bocciato
6685,Nicole,Rossi,15,F,7.0,44,7.3,buono,promosso
6686,Davide,Hallal,17,M,2.3,15,7.4,sufficiente,promosso
6687,Giuseppe,Fabbri,15,M,5.2,179,6.0,ottimo,promosso
6688,Alfio,Hallal,20,M,6.1,183,4.2,buono,bocciato
6689,Cristina,Gallo,16,F,1.4,211,8.4,buono,promosso
6690,Pdor,Marchetti,14,M,6.4,103,8.6,buono,promosso
6691,Roberto,Lombardi,14,M,0.3,219,8.7,sufficiente,promosso
6692,Laura,Romano,16,F,4.5,84,5.3,sufficiente,bocciato
6693,Dino,De Santis,18,M,4.6,69,6.3,scarso,bocciato
6694,Claudio,Farina,15,M,4.2,28,6.8,sufficiente,promosso
6695,Roberta,Ferraro,17,F,0.8,47,5.1,ottimo,bocciato
6696,Enrico,Lombardi,17,M,0.6,94,7.8,buono,promosso
6697,Emanuele,Conti,16,M,1.0,135,6.2,buono,promosso
6698,Francesca,Sanna,20,F,6.4,169,7.3,buono,promosso
6699,Elena,Piras,16,F,0.8,111,8.8,scarso,bocciato
6700,Giulia,Fabbri,15,F,4.4,182,7.6,buono,promosso
6701,Angela,De Luca,17,F,3.9,157,9.1,sufficiente,promosso
6702,Silvia,Lopes,20,F,4.0,122,6.4,buono,promosso
6703,Sofia,Farina,14,F,7.8,196,9.4,ottimo,promosso
6704,Laura,Pellegrini,17,F,3.0,181,10.0,sufficiente,promosso
6705,Anna,Rinaldi,17,F,5.5,200,8.4,sufficiente,promosso
6706,Alessandra,Fabbri,20,F,6.7,99,7.3,ottimo,promosso
6707,Luca,Villa,18,M,2.9,164,4.3,buono,bocciato
6708,Alberto,Fabbri,19,M,3.3,194,5.0,sufficiente,bocciato
6709,Enrico,Greco,20,M,5.8,7,6.9,buono,promosso
6710,Nicola,Zhing,15,M,4.0,54,8.6,sufficiente,promosso
6711,Andrea,Cavallaro,20,F,5.8,155,4.1,buono,bocciato
6712,Barbara,Rizzo,18,F,3.1,141,6.9,ottimo,promosso
6713,Francesca,Romano,18,F,7.2,28,4.9,sufficiente,bocciato
6714,Jack,Fabbri,19,M,0.6,219,9.9,buono,promosso
6715,Alberto,Hallal,18,M,5.6,12,4.9,sufficiente,bocciato
6716,Alessandro,Gentile,14,M,4.2,68,4.8,ottimo,bocciato
6717,Jack,Farina,17,M,3.1,82,7.4,sufficiente,promosso
6718,Francesco,Barbieri,20,M,3.0,145,6.6,buono,promosso
6719,Michele,Lombardi,14,M,0.8,166,9.1,sufficiente,promosso
6720,Barbara,Longo,18,F,0.2,127,4.5,buono,bocciato
6721,Marco,Greco,18,M,0.7,185,4.0,sufficiente,bocciato
6722,Dino,Mancini,19,M,7.5,88,6.3,sufficiente,promosso
6723,Paolo,Esposito,20,M,4.6,72,5.2,buono,bocciato
6724,Giuseppe,Villa,19,M,2.5,84,8.2,buono,promosso
6725,Angela,Piras,20,F,6.2,42,8.1,sufficiente,promosso
6726,Anna,Sanna,20,F,2.7,91,5.5,buono,promosso
6727,Barbara,Fabbri,15,F,0.5,214,4.7,buono,bocciato
6728,Andrea,Cattaneo,16,F,2.8,40,4.0,scarso,bocciato
6729,Matteo,Lombardi,20,M,0.2,17,6.6,sufficiente,promosso
6730,Ezechiele,Rossi,14,M,7.4,80,6.9,scarso,bocciato
6731,Roberta,Valentini,14,F,7.8,144,9.4,ottimo,promosso
6732,Sara,Marino,15,F,3.2,86,8.3,sufficiente,promosso
6733,Andrea,Mariani,18,F,7.4,30,8.3,sufficiente,promosso
6734,Roberto,Marchetti,20,M,5.2,150,9.7,sufficiente,promosso
6735,Agamennone,Monti,15,M,4.2,132,7.6,scarso,bocciato
6736,Andrea,Longo,20,F,4.2,1,9.6,ottimo,promosso
6737,Elisa,Piras,15,F,7.3,201,6.9,sufficiente,promosso
6738,Elisa,Caruso,15,F,6.2,123,4.4,scarso,bocciato
6739,Barbara,Orlando,14,F,3.3,72,7.4,ottimo,promosso
6740,Elisa,Marchetti,18,F,3.3,113,6.5,ottimo,promosso
6741,Marta,Costa,20,F,0.5,98,9.9,ottimo,promosso
6742,Roberta,Orlando,20,F,4.5,180,5.8,buono,promosso
6743,Giovanni,Fontana,15,M,0.1,45,4.4,scarso,bocciato
6744,Veronica,Hallal,18,F,3.8,76,10.0,scarso,bocciato
6745,Claudio,Ferrari,19,M,7.1,132,5.1,buono,bocciato
6746,Valentina,De Santis,18,F,1.2,211,7.4,buono,promosso
6747,Federico,De Luca,16,M,2.2,165,4.1,buono,bocciato
6748,Lorenzo,Lombardi,16,M,1.1,54,8.4,scarso,bocciato
6749,Claudia,De Luca,14,F,3.0,26,5.9,buono,promosso
6750,Sara,Marino,16,F,1.2,94,4.3,sufficiente,bocciato
6751,Antonio,Fontana,19,M,0.5,182,6.6,sufficiente,promosso
6752,Jack,Fontana,20,M,1.3,197,9.3,sufficiente,promosso
6753,Claudia,Moretti,14,F,6.9,188,9.5,buono,promosso
6754,Federico,Fontana,15,M,6.6,81,8.6,sufficiente,promosso
6755,Matteo,De Santis,19,M,3.5,114,5.2,ottimo,bocciato
6756,Chiara,Fabbri,20,F,0.6,31,8.9,sufficiente,promosso
6757,Nicola,Lombardi,20,M,4.5,199,4.9,buono,bocciato
6758,Alessandro,Sanna,19,M,2.6,62,8.1,scarso,bocciato
6759,Simona,Greco,16,F,2.9,157,8.4,ottimo,promosso
6760,Simona,Rinaldi,16,F,2.7,43,5.8,sufficiente,promosso
6761,Lorenzo,Pellegrini,20,M,5.9,143,9.9,sufficiente,promosso
6762,Andrea,Zhing,20,M,4.8,92,5.2,sufficiente,bocciato
6763,Martina,Rinaldi,15,F,3.7,94,5.0,scarso,bocciato
6764,Tommaso,Marchetti,17,M,1.1,67,5.2,sufficiente,bocciato
6765,Anna,Gentile,17,F,4.4,18,4.4,buono,bocciato
6766,Gabriele,Galli,15,M,4.8,120,7.0,scarso,bocciato
6767,Alessandro,Zhing,14,M,2.1,192,5.2,ottimo,bocciato
6768,Enrico,Rizzo,15,M,3.1,144,9.7,sufficiente,promosso
6769,Alice,Pdor,20,F,4.2,27,7.0,buono,promosso
6770,Alessia,Marino,19,F,6.2,67,9.6,buono,promosso
6771,Enrico,Leone,14,M,4.5,38,5.6,buono,promosso
6772,Maurizio,Costa,19,M,1.1,116,6.4,scarso,bocciato
6773,Sofia,Crodino,16,F,7.8,88,4.3,ottimo,bocciato
6774,Andrea,Crodino,17,F,3.5,201,9.5,buono,promosso
6775,Daniele,Colombo,15,M,1.0,203,9.2,buono,promosso
6776,Dino,Piras,18,M,4.3,133,9.8,sufficiente,promosso
6777,Nicole,Leone,14,F,4.7,208,4.9,ottimo,bocciato
6778,Roberta,De Luca,15,F,5.3,135,6.4,scarso,bocciato
6779,Pdor,Crodino,19,M,0.1,146,7.4,ottimo,promosso
6780,Vincenzo,Pdor,15,M,7.4,102,7.1,sufficiente,promosso
6781,Alessia,Sala,16,F,1.7,29,8.3,sufficiente,promosso
6782,Fabio,Pellegrini,14,M,7.8,75,4.2,scarso,bocciato
6783,Giulia,Greco,18,F,1.8,182,7.5,buono,promosso
6784,Eleonora,Ferraro,19,F,5.0,208,4.7,sufficiente,bocciato
6785,Francesca,Conti,16,F,7.9,76,6.6,buono,promosso
6786,Giuseppe,Gallo,16,M,2.3,73,5.5,ottimo,promosso
6787,Camilla,Marino,14,F,5.2,214,5.7,scarso,bocciato
6788,Simona,Gentile,15,F,5.4,77,4.6,scarso,bocciato
6789,Ezechiele,Piras,16,M,3.4,182,6.4,ottimo,promosso
6790,Gabriele,Pdor,19,M,3.3,30,4.8,buono,bocciato
6791,Barbara,Sala,16,F,1.0,64,9.9,sufficiente,promosso
6792,Elena,Martini,19,F,6.0,52,7.0,buono,promosso
6793,Gabriele,Gallo,17,M,5.6,153,4.9,sufficiente,bocciato
6794,Maurizio,Hallal,16,M,0.2,117,9.8,sufficiente,promosso
6795,Simona,Mancini,19,F,0.0,179,6.8,sufficiente,promosso
6796,Fabio,Ricci,19,M,6.9,131,5.6,ottimo,promosso
6797,Paola,Martini,18,F,1.4,132,4.7,sufficiente,bocciato
6798,Giuseppe,Lombardi,20,M,1.6,14,8.8,scarso,bocciato
6799,Alessandro,Greco,18,M,1.4,154,6.4,sufficiente,promosso
6800,Gabriele,Ferraro,19,M,5.2,0,5.4,sufficiente,promosso
6801,Andrea,Farina,19,F,4.1,128,8.7,sufficiente,promosso
6802,Alessandra,Sala,17,F,5.1,69,5.5,sufficiente,promosso
6803,Camilla,Lopes,20,F,2.9,123,6.0,buono,promosso
6804,Matteo,Rinaldi,17,M,7.4,218,7.8,buono,promosso
6805,Claudio,Lombardi,15,M,7.7,23,5.7,buono,promosso
6806,Giulia,Orlando,20,F,4.1,86,9.0,buono,promosso
6807,Cristina,Zhing,18,F,4.1,25,5.4,buono,promosso
6808,Cristina,Cattaneo,16,F,6.1,64,8.2,buono,promosso
6809,Gabriele,Ferraro,20,M,0.9,3,6.2,buono,promosso
6810,Matteo,Greco,20,M,2.7,137,8.3,buono,promosso
6811,Lorenzo,Lombardi,20,M,6.9,22,4.3,buono,bocciato
6812,Andrea,Longo,20,F,3.1,125,8.9,buono,promosso
6813,Elena,Monti,15,F,0.7,80,9.0,scarso,bocciato
6814,Tommaso,Rossi,18,M,5.8,148,7.9,buono,promosso
6815,Sofia,Bruno,14,F,1.1,103,9.7,scarso,bocciato
6816,Lorenzo,Cattaneo,18,M,3.7,10,8.5,scarso,bocciato
6817,Lorenzo,Farina,16,M,7.3,141,9.6,scarso,bocciato
6818,Roberto,Hallal,15,M,1.6,11,5.2,scarso,bocciato
6819,Roberto,De Santis,17,M,7.2,133,8.2,ottimo,promosso
6820,Martina,Sala,16,F,2.8,167,9.4,scarso,bocciato
6821,Cristina,Longo,15,F,0.7,150,5.5,sufficiente,promosso
6822,Matteo,Gallo,16,M,2.4,139,8.8,ottimo,promosso
6823,Marco,Conti,20,M,6.1,201,6.8,sufficiente,promosso
6824,Alice,Marino,17,F,7.5,215,9.1,buono,promosso
6825,Paolo,Barbieri,20,M,0.8,117,9.4,buono,promosso
6826,Filippo,Mancini,17,M,3.7,57,4.2,scarso,bocciato
6827,Sara,Villa,17,F,1.5,9,5.1,buono,bocciato
6828,Federico,Fabbri,16,M,4.8,0,5.9,sufficiente,promosso
6829,Davide,Bruno,20,M,3.5,151,8.9,buono,promosso
6830,Alessandro,Martinelli,18,M,2.4,44,5.8,scarso,bocciato
6831,Simone,Fontana,18,M,0.7,112,5.2,buono,bocciato
6832,Chiara,Farina,15,F,0.4,23,7.3,sufficiente,promosso
6833,Francesco,Gentile,18,M,4.7,162,8.9,scarso,bocciato
6834,Laura,Fontana,15,F,0.8,146,9.1,sufficiente,promosso
6835,Alessandra,Galli,19,F,6.6,196,8.7,buono,promosso
6836,Filippo,Marchetti,17,M,0.6,45,6.6,ottimo,promosso
6837,Michele,Barbieri,15,M,0.9,111,6.7,ottimo,promosso
6838,Filippo,Colombo,15,M,6.1,169,9.1,buono,promosso
6839,Anna,Russo,15,F,4.9,209,7.9,ottimo,promosso
6840,Cristina,Cattaneo,18,F,1.3,183,9.3,sufficiente,promosso
6841,Daniele,Longo,16,M,5.4,191,7.6,ottimo,promosso
6842,Fabio,De Santis,19,M,6.3,207,4.9,ottimo,bocciato
6843,Alfio,Serra,17,M,6.9,185,9.4,ottimo,promosso
6844,Simone,Ferraro,15,M,0.3,6,9.4,sufficiente,promosso
6845,Alice,Russo,20,F,1.8,149,6.6,buono,promosso
6846,Salvatore,Sanna,14,M,5.4,27,6.6,scarso,bocciato
6847,Maurizio,Zhing,20,M,2.6,109,6.8,sufficiente,promosso
6848,Giovanni,Galli,18,M,1.9,90,5.9,ottimo,promosso
6849,Barbara,Mariani,14,F,6.2,110,5.9,buono,promosso
6850,Giulia,Farina,15,F,5.3,75,8.7,sufficiente,promosso
6851,Roberta,Fontana,20,F,0.4,58,6.5,sufficiente,promosso
6852,Luca,Caruso,19,M,1.3,24,5.8,sufficiente,promosso
6853,Marta,Ferraro,15,F,5.6,31,6.8,ottimo,promosso
6854,Lorenzo,Valentini,20,M,2.7,215,6.3,ottimo,promosso
6855,Stefano,Gallo,15,M,1.0,152,9.0,sufficiente,promosso
6856,Marco,Bellini,20,M,4.1,112,8.9,scarso,bocciato
6857,Lorenzo,Conti,19,M,2.2,40,6.0,ottimo,promosso
6858,Alberto,Ricci,16,M,0.2,176,5.4,sufficiente,promosso
6859,Alessandro,De Luca,18,M,3.6,6,9.8,sufficiente,promosso
6860,Sara,Grassi,19,F,2.3,194,7.3,scarso,bocciato
6861,Federica,Hallal,16,F,7.5,155,7.4,sufficiente,promosso
6862,Pdor,Pdor,19,M,6.3,53,5.2,scarso,bocciato
6863,Valentina,Colombo,17,F,5.2,129,5.6,scarso,bocciato
6864,Beatrice,Mancini,15,F,0.1,114,6.7,ottimo,promosso
6865,Elena,Greco,19,F,1.4,170,9.4,ottimo,promosso
6866,Francesco,Serra,15,M,4.1,26,6.6,ottimo,promosso
6867,Emanuele,Crodino,15,M,4.0,51,5.6,ottimo,promosso
6868,Antonio,Rinaldi,15,M,3.9,165,9.5,scarso,bocciato
6869,Alessia,Russo,14,F,7.8,191,8.6,sufficiente,promosso
6870,Simone,Barbieri,16,M,1.8,115,7.2,sufficiente,promosso
