id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
4697,Martina,Farina,17,F,3.0,106,6.3,sufficiente,promosso
4698,Maria,Fabbri,20,F,0.5,28,8.8,buono,promosso
4699,Roberto,Moretti,14,M,5.2,207,4.2,sufficiente,bocciato
4700,Roberto,Lombardi,14,M,0.2,56,7.0,sufficiente,promosso
4701,Federica,Valentini,16,F,5.1,52,7.4,sufficiente,promosso
4702,Roberta,Valentini,20,F,3.7,88,7.4,ottimo,promosso
4703,Alessandro,Bellini,14,M,3.0,52,8.9,sufficiente,promosso
4704,Vincenzo,Martinelli,17,M,4.4,91,9.9,scarso,bocciato
4705,Nicola,Pdor,18,M,1.1,115,9.7,buono,promosso
4706,Beatrice,Galli,15,F,5.7,145,5.2,buono,bocciato
4707,Angela,Russo,16,F,0.1,21,9.5,scarso,bocciato
4708,Giuseppe,Mariani,15,M,5.7,87,5.6,scarso,bocciato
4709,Maurizio,Martinelli,14,M,7.7,152,8.3,sufficiente,promosso
4710,Elena,Leone,17,F,7.8,23,8.6,ottimo,promosso
4711,Andrea,Barbieri,20,M,4.6,36,5.8,buono,promosso
4712,Laura,Mancini,17,F,4.9,12,7.9,buono,promosso
4713,Riccardo,Martini,15,M,0.3,9,7.1,sufficiente,promosso
4714,Federica,Marino,17,F,3.4,174,6.0,scarso,bocciato
4715,Chiara,Villa,20,F,2.4,147,5.0,sufficiente,bocciato
4716,Laura,Caruso,17,F,7.0,6,7.5,sufficiente,promosso
4717,Agamennone,Giordano,16,M,2.2,54,9.4,sufficiente,promosso
4718,Cristina,Orlando,20,F,0.2,179,6.3,ottimo,promosso
4719,Maurizio,Fontana,17,M,5.4,166,5.1,sufficiente,bocciato
4720,Silvia,Ferraro,18,F,4.6,74,9.1,buono,promosso
4721,Federico,Conti,17,M,0.8,164,5.7,scarso,bocciato
4722,Federico,Mariani,20,M,5.5,72,7.7,sufficiente,promosso
4723,Andrea,Pdor,18,F,0.7,148,4.3,scarso,bocciato
4724,Cristina,Grassi,15,F,6.5,110,9.1,scarso,bocciato
4725,Francesco,Gentile,15,M,2.2,147,9.4,scarso,bocciato
4726,Antonio,Lopes,18,M,3.1,47,8.2,buono,promosso
4727,Dino,Orlando,20,M,5.5,118,8.9,scarso,bocciato
4728,Agamennone,Esposito,17,M,3.2,80,4.4,sufficiente,bocciato
4729,Giulia,Pdor,20,F,6.0,85,9.6,scarso,bocciato
4730,Giulia,Russo,19,F,5.2,48,9.2,buono,promosso
4731,Marco,Santoro,14,M,6.8,153,8.4,buono,promosso
4732,Ezechiele,Pellegrini,19,M,3.7,101,7.4,sufficiente,promosso
4733,Antonio,Santoro,18,M,7.7,21,8.7,buono,promosso
4734,Sofia,Ferrari,19,F,2.3,200,7.5,scarso,bocciato
4735,Michele,Ricci,14,M,0.9,174,6.1,scarso,bocciato
4736,Pdor,Conti,14,M,4.2,74,5.5,sufficiente,promosso
4737,Nicola,Mariani,20,M,5.4,26,9.9,scarso,bocciato
4738,Federica,Barbieri,14,F,6.6,18,7.1,scarso,bocciato
4739,Stefano,Monti,15,M,8.0,2,6.8,sufficiente,promosso
4740,Antonio,Giordano,15,M,3.3,142,5.6,ottimo,promosso
4741,Dino,Bruno,17,M,6.3,78,4.5,scarso,bocciato
4742,Luca,Conti,15,M,5.1,46,5.1,sufficiente,bocciato
4743,Michele,Marino,19,M,7.8,23,5.2,scarso,bocciato
4744,Enrico,Fabbri,15,M,2.5,26,8.4,sufficiente,promosso
4745,Riccardo,Hallal,14,M,3.5,58,6.6,buono,promosso
4746,Enrico,Conti,17,M,5.5,208,4.6,sufficiente,bocciato
4747,Laura,Rizzo,19,F,3.9,60,7.7,sufficiente,promosso
4748,Elisa,Ferraro,19,F,2.9,150,8.5,buono,promosso
4749,Francesca,Grassi,17,F,3.1,199,6.1,buono,promosso
4750,Chiara,Gentile,17,F,6.6,130,8.0,ottimo,promosso
4751,Roberto,Greco,17,M,1.0,118,6.3,sufficiente,promosso
4752,Tommaso,Rizzo,15,M,7.6,92,6.6,sufficiente,promosso
4753,Laura,De Santis,20,F,4.2,55,5.0,buono,bocciato
4754,Beatrice,Serra,19,F,0.5,11,9.8,buono,promosso
4755,Pdor,Costa,20,M,6.6,201,5.7,buono,promosso
4756,Ezechiele,Sanna,19,M,0.9,165,9.5,sufficiente,promosso
4757,Simone,Marino,14,M,4.9,130,9.8,sufficiente,promosso
4758,Marta,Greco,17,F,3.8,109,6.7,sufficiente,promosso
4759,Valentina,Sala,18,F,0.4,53,5.6,sufficiente,promosso
4760,Roberta,Zhing,15,F,2.3,81,8.8,buono,promosso
4761,Filippo,Marino,17,M,3.1,184,5.9,ottimo,promosso
4762,Luca,Bianchi,19,M,2.2,172,8.7,buono,promosso
4763,Andrea,Mancini,19,F,2.0,129,4.3,scarso,bocciato
4764,Michele,Colombo,15,M,5.2,34,8.4,scarso,bocciato
4765,Alfio,Rizzo,18,M,2.3,157,9.5,sufficiente,promosso
4766,Sofia,Leone,18,F,0.9,65,7.2,scarso,bocciato
4767,Michele,Rinaldi,20,M,6.8,179,4.4,sufficiente,bocciato
4768,Anna,Lopes,19,F,7.3,218,5.5,sufficiente,promosso
4769,Simone,Bianchi,17,M,6.4,116,7.9,buono,promosso
4770,Camilla,Caruso,20,F,7.8,102,4.0,buono,bocciato
4771,Chiara,Serra,14,F,6.7,90,4.3,buono,bocciato
4772,Nicole,Santoro,19,F,6.9,149,6.5,sufficiente,promosso
4773,Sofia,Conti,18,F,1.2,106,9.2,scarso,bocciato
4774,Elena,Longo,17,F,0.1,135,7.9,scarso,bocciato
4775,Antonio,Serra,14,M,1.1,30,9.3,scarso,bocciato
4776,Gabriele,Mariani,15,M,3.1,35,5.1,sufficiente,bocciato
4777,Daniele,Zhing,15,M,7.9,69,9.0,sufficiente,promosso
4778,Eleonora,Costa,20,F,0.4,202,5.3,sufficiente,bocciato
4779,Riccardo,Piras,19,M,1.7,109,6.8,sufficiente,promosso
4780,Salvatore,Rinaldi,20,M,6.3,141,6.7,scarso,bocciato
4781,Paola,Gentile,18,F,1.5,116,6.8,scarso,bocciato
4782,Roberta,Bruno,18,F,4.4,121,8.4,scarso,bocciato
4783,Andrea,Piras,15,M,7.1,7,5.7,buono,promosso
4784,Silvia,Barbieri,19,F,0.0,212,9.2,sufficiente,promosso
4785,Dino,Fontana,19,M,1.9,188,7.3,buono,promosso
4786,Antonio,Marchetti,20,M,4.8,17,4.7,sufficiente,bocciato
4787,Ezechiele,Cattaneo,18,M,2.8,102,5.6,sufficiente,promosso
4788,Lorenzo,Colombo,20,M,3.1,112,6.5,sufficiente,promosso
4789,Roberta,Zhing,16,F,2.3,14,8.6,buono,promosso
4790,Jack,Hallal,16,M,5.2,118,4.6,sufficiente,bocciato
4791,Maurizio,Barbieri,17,M,5.2,200,5.1,buono,bocciato
4792,Eleonora,Greco,16,F,4.0,83,6.3,buono,promosso
4793,Alessandro,Sanna,20,M,1.6,169,5.9,ottimo,promosso
4794,Andrea,Marino,15,M,3.7,22,6.1,sufficiente,promosso
4795,Barbara,De Santis,15,F,5.1,44,5.4,scarso,bocciato
4796,Roberta,Galli,16,F,6.0,1,8.8,sufficiente,promosso
4797,Federico,Caruso,20,M,6.3,102,9.3,buono,promosso
4798,Sofia,Piras,16,F,0.7,181,9.0,scarso,bocciato
4799,Alice,Rossi,15,F,7.9,118,9.6,buono,promosso
4800,Alessia,Barbieri,16,F,3.5,45,4.2,scarso,bocciato
4801,Veronica,Bellini,19,F,2.8,56,5.7,sufficiente,promosso
4802,Alice,Ricci,19,F,3.2,76,9.3,sufficiente,promosso
4803,Riccardo,Gallo,19,M,0.9,154,9.4,sufficiente,promosso
4804,Cristina,Giordano,14,F,1.8,147,5.4,buono,promosso
4805,Paolo,Mariani,14,M,2.9,213,7.1,scarso,bocciato
4806,Marco,Valentini,19,M,1.5,122,5.7,sufficiente,promosso
4807,Federico,Villa,19,M,3.4,132,5.1,sufficiente,bocciato
4808,Camilla,Monti,17,F,4.8,51,5.3,buono,bocciato
4809,Daniele,Leone,14,M,3.1,103,8.2,buono,promosso
4810,Michele,Bruno,16,M,3.3,145,9.3,buono,promosso
4811,Sara,Bruno,19,F,0.9,105,8.4,scarso,bocciato
4812,Giovanni,Moretti,15,M,4.7,157,6.2,sufficiente,promosso
4813,Chiara,Zhing,17,F,3.0,139,4.3,sufficiente,bocciato
4814,Alice,Serra,17,F,0.6,107,7.7,scarso,bocciato
4815,Sofia,Piras,18,F,7.8,205,4.9,scarso,bocciato
4816,Ilaria,Ricci,16,F,7.8,16,4.8,buono,bocciato
4817,Salvatore,Costa,20,M,3.1,159,5.9,buono,promosso
4818,Giuseppe,Martini,16,M,2.0,34,8.8,sufficiente,promosso
4819,Anna,Orlando,16,F,3.5,89,4.2,sufficiente,bocciato
4820,Maria,Grassi,14,F,3.7,113,6.8,buono,promosso
4821,Sara,Fontana,19,F,3.2,141,4.1,buono,bocciato
4822,Giulia,Esposito,20,F,0.9,64,6.7,buono,promosso
4823,Veronica,Piras,18,F,0.7,23,4.5,sufficiente,bocciato
4824,Elena,Fabbri,15,F,5.6,166,6.2,scarso,bocciato
4825,Roberta,Santoro,15,F,4.9,62,4.3,scarso,bocciato
4826,Francesca,Greco,19,F,7.6,199,6.5,scarso,bocciato
4827,Paola,Caruso,20,F,0.4,116,5.4,buono,promosso
4828,Davide,Pellegrini,16,M,3.2,78,6.0,sufficiente,promosso
4829,Andrea,Giordano,17,F,2.5,83,8.8,sufficiente,promosso
4830,Andrea,Greco,18,F,0.5,188,4.2,ottimo,bocciato
4831,Lorenzo,Martinelli,17,M,0.9,12,7.5,sufficiente,promosso
4832,Federico,Esposito,15,M,1.4,38,7.3,buono,promosso
4833,Alessandro,Longo,17,M,6.3,21,9.2,sufficiente,promosso
4834,Martina,Lombardi,18,F,5.2,10,5.1,ottimo,bocciato
4835,Laura,Cattaneo,20,F,4.7,184,7.7,sufficiente,promosso
4836,Giulia,Orlando,14,F,1.1,71,9.8,buono,promosso
4837,Sara,Rinaldi,14,F,2.9,119,9.6,sufficiente,promosso
4838,Alice,Greco,17,F,4.0,98,9.0,buono,promosso
4839,Federico,Caruso,16,M,3.1,174,7.8,sufficiente,promosso
4840,Paola,Bruno,19,F,7.2,8,8.6,buono,promosso
4841,Daniele,Esposito,20,M,3.7,194,5.8,buono,promosso
4842,Chiara,Lombardi,18,F,1.4,121,7.1,ottimo,promosso
4843,Laura,Leone,14,F,3.8,211,6.4,buono,promosso
4844,Nicola,Rossi,20,M,3.6,212,4.1,buono,bocciato
4845,Camilla,Rossi,17,F,5.4,207,5.5,sufficiente,promosso
4846,Beatrice,Conti,15,F,6.0,193,8.3,buono,promosso
4847,Giulia,Ferrari,18,F,2.4,120,6.1,sufficiente,promosso
4848,Francesca,Serra,17,F,2.0,132,6.9,sufficiente,promosso
4849,Ilaria,Villa,15,F,5.5,88,5.2,sufficiente,bocciato
4850,Beatrice,Pellegrini,16,F,6.2,73,9.3,sufficiente,promosso
4851,Beatrice,Mariani,17,F,5.5,7,7.3,buono,promosso
4852,Francesca,De Santis,15,F,3.7,94,7.7,sufficiente,promosso
4853,Roberta,Santoro,17,F,4.8,192,4.4,sufficiente,bocciato
4854,Barbara,Giordano,17,F,1.2,182,8.0,buono,promosso
4855,Anna,Bruno,20,F,7.0,174,7.0,ottimo,promosso
4856,Silvia,Sala,18,F,0.1,96,9.9,buono,promosso
4857,Laura,Russo,20,F,2.1,172,6.1,buono,promosso
4858,Cristina,Bianchi,17,F,0.5,96,4.5,sufficiente,bocciato
4859,Jack,Fontana,15,M,7.8,1,6.8,scarso,bocciato
4860,Paolo,Galli,15,M,4.0,171,10.0,sufficiente,promosso
4861,Pdor,Fabbri,20,M,0.9,197,4.3,buono,bocciato
4862,Marta,Bellini,17,F,0.5,212,5.2,sufficiente,bocciato
4863,Silvia,Ricci,19,F,3.1,102,6.0,scarso,bocciato
4864,Salvatore,Martinelli,16,M,6.5,203,9.9,buono,promosso
4865,Veronica,Cattaneo,16,F,6.4,185,9.4,ottimo,promosso
4866,Laura,Ferrari,19,F,2.3,170,8.1,ottimo,promosso
4867,Giuseppe,Rinaldi,20,M,5.1,129,6.7,sufficiente,promosso
4868,Paola,Cavallaro,14,F,2.0,213,9.3,scarso,bocciato
4869,Alfio,Esposito,16,M,5.1,205,9.9,ottimo,promosso
4870,Alessandro,Piras,15,M,1.4,102,5.8,buono,promosso
4871,Laura,Hallal,20,F,0.1,72,7.1,buono,promosso
4872,Filippo,Romano,18,M,3.8,82,6.3,buono,promosso
4873,Stefano,Esposito,14,M,5.9,170,7.4,sufficiente,promosso
4874,Angela,Lopes,19,F,3.6,16,7.8,sufficiente,promosso
4875,Filippo,Mancini,18,M,3.1,187,5.0,buono,bocciato
4876,Simone,Ricci,19,M,1.1,131,8.9,buono,promosso
4877,Dino,Cavallaro,19,M,5.7,129,8.9,sufficiente,promosso
4878,Salvatore,Greco,16,M,4.2,137,7.5,buono,promosso
4879,Marta,Ricci,19,F,7.2,50,6.8,scarso,bocciato
4880,Laura,Colombo,19,F,6.1,54,5.7,ottimo,promosso
4881,Anna,Monti,17,F,2.9,8,5.7,buono,promosso
4882,Agamennone,Valentini,20,M,4.7,183,8.9,buono,promosso
4883,Pdor,Colombo,18,M,7.2,118,8.2,scarso,bocciato
4884,Nicola,Pellegrini,18,M,4.2,134,5.3,sufficiente,bocciato
4885,Roberto,Rizzo,19,M,5.6,133,5.7,sufficiente,promosso
4886,Alberto,Monti,20,M,2.5,136,4.4,scarso,bocciato
4887,Dino,Valentini,18,M,3.5,97,7.0,scarso,bocciato
4888,Federica,Santoro,18,F,3.5,93,4.0,sufficiente,bocciato
4889,Simona,Bianchi,15,F,2.0,160,7.0,sufficiente,promosso
4890,Federica,Gallo,17,F,1.2,27,6.4,ottimo,promosso
4891,Giulia,Bellini,17,F,7.8,187,8.1,buono,promosso
4892,Paola,Colombo,16,F,4.8,152,9.4,buono,promosso
4893,Camilla,Fontana,20,F,0.3,178,4.4,sufficiente,bocciato
4894,Sofia,Farina,16,F,7.8,207,7.2,buono,promosso
4895,Federica,Villa,19,F,0.9,53,7.6,sufficiente,promosso
4896,Claudio,Sanna,19,M,2.4,94,7.5,buono,promosso
4897,Beatrice,Hallal,15,F,7.4,36,6.1,sufficiente,promosso
4898,Ezechiele,Conti,16,M,1.1,28,7.7,sufficiente,promosso
4899,Paolo,De Luca,18,M,5.7,128,8.2,sufficiente,promosso
4900,Roberto,Valentini,16,M,1.6,105,8.5,sufficiente,promosso
4901,Paolo,Giordano,14,M,1.7,165,9.2,ottimo,promosso
4902,Marco,Greco,16,M,4.5,15,6.8,buono,promosso
4903,Valentina,Zhing,14,F,4.1,191,7.5,buono,promosso
4904,Simona,Ferrari,15,F,2.5,211,8.2,sufficiente,promosso
4905,Eleonora,Bianchi,19,F,7.8,197,6.1,sufficiente,promosso
4906,Dino,Romano,20,M,2.9,56,5.3,scarso,bocciato
4907,Francesco,Ferraro,20,M,7.8,36,4.5,sufficiente,bocciato
4908,Fabio,Mancini,15,M,7.0,111,9.9,ottimo,promosso
4909,Stefano,De Santis,15,M,2.1,45,5.0,buono,bocciato
4910,Paola,Marchetti,15,F,1.2,126,9.9,buono,promosso
4911,Francesca,Galli,19,F,0.6,161,4.2,sufficiente,bocciato
4912,Luca,Gallo,20,M,7.8,204,5.7,sufficiente,promosso
4913,Dino,Grassi,14,M,0.7,199,7.4,buono,promosso
4914,Riccardo,Marino,18,M,0.5,106,9.8,scarso,bocciato
4915,Michele,Ricci,14,M,7.0,219,7.6,buono,promosso
4916,Beatrice,Crodino,19,F,6.3,166,5.7,buono,promosso
4917,Alice,Longo,17,F,7.6,119,7.1,ottimo,promosso
4918,Giuseppe,Bianchi,18,M,0.6,96,9.5,ottimo,promosso
4919,Marco,Romano,15,M,3.9,111,6.3,scarso,bocciato
4920,Eleonora,Rossi,16,F,1.0,91,4.0,sufficiente,bocciato
4921,Salvatore,Pellegrini,19,M,0.2,181,8.3,sufficiente,promosso
4922,Antonio,Villa,20,M,3.5,76,5.9,buono,promosso
4923,Alessandra,Bruno,20,F,3.7,18,5.8,scarso,bocciato
4924,Stefano,Ferrari,20,M,4.4,109,9.5,sufficiente,promosso
4925,Cristina,Barbieri,19,F,0.0,168,8.5,buono,promosso
4926,Valentina,Greco,17,F,1.4,115,7.0,sufficiente,promosso
4927,Filippo,Orlando,14,M,5.4,97,7.6,sufficiente,promosso
4928,Veronica,Cavallaro,14,F,5.2,141,8.5,buono,promosso
4929,Davide,Colombo,20,M,0.1,68,7.5,scarso,bocciato
4930,Simona,Greco,14,F,0.1,143,7.9,sufficiente,promosso
4931,Claudia,De Santis,15,F,1.5,155,6.7,sufficiente,promosso
4932,Marco,Mariani,20,M,7.8,103,7.8,buono,promosso
4933,Sofia,Sala,19,F,4.2,168,9.6,buono,promosso
4934,Ilaria,Ferrari,19,F,1.2,107,4.2,sufficiente,bocciato
4935,Ezechiele,Fabbri,15,M,0.9,4,9.8,scarso,bocciato
4936,Marta,Martini,15,F,4.1,161,6.8,ottimo,promosso
4937,Nicola,Costa,18,M,0.9,184,7.8,ottimo,promosso
4938,Luca,Ferrari,18,M,5.6,6,4.6,buono,bocciato
4939,Angela,Gallo,14,F,5.1,80,9.4,buono,promosso
4940,Federico,Pellegrini,16,M,3.4,156,6.9,sufficiente,promosso
4941,Vincenzo,Cavallaro,14,M,3.1,43,7.8,scarso,bocciato
4942,Federica,Rizzo,15,F,2.2,38,10.0,sufficiente,promosso
4943,Elisa,Bellini,18,F,4.7,87,7.1,buono,promosso
4944,Simona,Rinaldi,18,F,6.9,17,5.0,sufficiente,bocciato
4945,Agamennone,Mariani,20,M,6.2,107,4.0,buono,bocciato
4946,Giuseppe,Ricci,14,M,0.3,182,6.9,sufficiente,promosso
4947,Luca,Rizzo,16,M,3.6,99,4.0,sufficiente,bocciato
4948,Roberta,Rizzo,16,F,5.0,181,9.3,scarso,bocciato
4949,Marta,Farina,20,F,5.5,20,4.9,sufficiente,bocciato
4950,Alessandra,Grassi,16,F,1.7,148,7.8,buono,promosso
4951,Agamennone,Russo,19,M,6.3,0,6.9,scarso,bocciato
4952,Daniele,Longo,18,M,1.3,146,6.7,sufficiente,promosso
4953,Tommaso,Villa,18,M,5.3,203,6.6,scarso,bocciato
4954,Claudio,De Santis,14,M,2.6,92,5.9,buono,promosso
4955,Roberto,Russo,14,M,4.6,41,8.1,scarso,bocciato
4956,Antonio,Ferraro,14,M,4.0,196,7.2,scarso,bocciato
4957,Paola,Grassi,16,F,1.9,33,5.2,buono,bocciato
4958,Emanuele,Sala,19,M,7.9,131,5.8,sufficiente,promosso
4959,Filippo,Pellegrini,19,M,7.0,153,6.8,scarso,bocciato
4960,Cristina,Greco,16,F,7.8,35,8.7,sufficiente,promosso
4961,Camilla,Marchetti,18,F,3.6,144,8.7,buono,promosso
4962,Cristina,Barbieri,20,F,6.5,42,4.9,sufficiente,bocciato
4963,Enrico,Sala,15,M,2.0,110,9.0,buono,promosso
4964,Laura,Mancini,19,F,5.5,169,5.7,buono,promosso
4965,Simona,Gallo,19,F,1.3,63,9.9,ottimo,promosso
4966,Roberta,Martinelli,16,F,2.8,8,9.6,scarso,bocciato
4967,Veronica,Santoro,20,F,2.9,102,6.1,sufficiente,promosso
4968,Andrea,Valentini,18,F,1.5,179,9.4,sufficiente,promosso
4969,Davide,Lopes,18,M,5.2,210,4.8,buono,bocciato
4970,Federica,Valentini,16,F,4.9,44,9.5,sufficiente,promosso
4971,Emanuele,Greco,20,M,7.1,41,7.2,sufficiente,promosso
4972,Antonio,Longo,17,M,3.4,47,7.4,sufficiente,promosso
4973,Alice,Rossi,15,F,4.9,205,6.7,buono,promosso
4974,Roberta,Villa,16,F,2.2,12,9.5,scarso,bocciato
4975,Fabio,Rizzo,19,M,4.5,176,7.0,buono,promosso
4976,Silvia,Hallal,17,F,3.8,69,4.7,scarso,bocciato
4977,Giuseppe,Zhing,17,M,6.3,180,5.7,ottimo,promosso
4978,Salvatore,Serra,20,M,6.3,89,7.3,scarso,bocciato
4979,Salvatore,Russo,16,M,7.9,148,8.6,buono,promosso
4980,Simone,Crodino,18,M,2.4,87,7.2,buono,promosso
4981,Roberto,Monti,17,M,4.6,118,5.1,sufficiente,bocciato
4982,Antonio,Bianchi,20,M,3.2,93,4.7,sufficiente,bocciato
4983,Marco,Conti,20,M,1.4,28,6.8,sufficiente,promosso
4984,Chiara,Esposito,16,F,4.2,218,6.5,sufficiente,promosso
4985,Nicole,Lombardi,19,F,6.9,58,5.5,buono,promosso
4986,Valentina,Longo,20,F,5.2,24,9.8,sufficiente,promosso
4987,Anna,Fontana,18,F,1.1,14,5.5,buono,promosso
4988,Roberto,Marchetti,14,M,4.0,147,6.4,ottimo,promosso
4989,Federica,Longo,18,F,1.9,81,4.1,sufficiente,bocciato
4990,Laura,Farina,16,F,5.3,115,9.7,sufficiente,promosso
4991,Veronica,Martinelli,19,F,5.7,58,7.2,sufficiente,promosso
4992,Michele,Caruso,16,M,0.4,208,7.3,buono,promosso
4993,Francesca,Ricci,16,F,0.1,191,8.3,sufficiente,promosso
4994,Alessandra,De Luca,20,F,2.1,155,5.3,buono,bocciato
4995,Davide,Fabbri,19,M,4.9,190,8.1,sufficiente,promosso
4996,Agamennone,Farina,20,M,0.4,189,4.7,scarso,bocciato
4997,Luca,Barbieri,17,M,7.5,86,9.8,sufficiente,promosso
4998,Enrico,Barbieri,20,M,2.5,201,9.6,scarso,bocciato
4999,Sara,Valentini,18,F,5.7,38,5.7,buono,promosso
5000,Federica,Conti,16,F,0.8,131,5.5,sufficiente,promosso
5001,Anna,Ferraro,20,F,1.8,78,5.4,buono,promosso
5002,Veronica,Grassi,16,F,0.6,45,9.0,scarso,bocciato
5003,Giovanni,Conti,14,M,7.7,179,8.7,scarso,bocciato
5004,Marta,Marino,20,F,1.4,84,5.2,sufficiente,bocciato
5005,Chiara,Conti,18,F,7.6,134,6.1,sufficiente,promosso
5006,Martina,Russo,16,F,1.2,208,6.3,sufficiente,promosso
5007,Riccardo,Sanna,15,M,6.4,170,4.7,sufficiente,bocciato
5008,Alice,Ricci,14,F,2.1,89,5.0,sufficiente,bocciato
5009,Chiara,Giordano,19,F,5.9,107,9.7,sufficiente,promosso
5010,Valentina,Valentini,20,F,7.7,56,4.8,sufficiente,bocciato
5011,Veronica,Pdor,15,F,5.5,94,8.2,sufficiente,promosso
5012,Marco,De Luca,18,M,0.2,104,4.6,buono,bocciato
5013,Marta,Bellini,15,F,1.1,135,6.2,buono,promosso
5014,Roberto,Crodino,16,M,4.0,110,9.7,sufficiente,promosso
5015,Alfio,Fontana,16,M,3.3,16,6.1,buono,promosso
5016,Roberta,Bruno,17,F,0.1,29,7.3,sufficiente,promosso
5017,Alessia,Marchetti,18,F,5.7,16,4.9,buono,bocciato
5018,Barbara,Costa,20,F,6.8,214,8.0,sufficiente,promosso
5019,Dino,Grassi,17,M,2.2,39,5.7,buono,promosso
5020,Simone,Galli,18,M,4.5,4,7.9,ottimo,promosso
5021,Chiara,Colombo,18,F,4.1,212,5.7,sufficiente,promosso
5022,Anna,Lombardi,17,F,0.7,94,7.3,sufficiente,promosso
5023,Martina,De Luca,20,F,2.5,9,7.9,sufficiente,promosso
5024,Gabriele,Farina,20,M,1.1,105,7.1,buono,promosso
5025,Gabriele,Lombardi,18,M,2.6,201,9.6,scarso,bocciato
5026,Davide,Lopes,16,M,5.3,117,6.7,buono,promosso
5027,Ilaria,Hallal,19,F,2.2,215,7.0,sufficiente,promosso
5028,Maria,Pellegrini,19,F,2.9,124,7.1,sufficiente,promosso
5029,Lorenzo,De Luca,16,M,4.1,208,7.7,sufficiente,promosso
5030,Ezechiele,Monti,14,M,5.9,41,6.8,ottimo,promosso
5031,Federico,Villa,14,M,4.7,2,6.0,ottimo,promosso
5032,Federica,Barbieri,18,F,0.7,158,5.0,scarso,bocciato
5033,Alberto,Gallo,19,M,3.3,206,4.8,sufficiente,bocciato
5034,Giulia,Moretti,17,F,8.0,143,5.6,scarso,bocciato
5035,Sara,Crodino,20,F,1.7,211,9.0,sufficiente,promosso
5036,Sara,Moretti,14,F,2.6,70,4.1,sufficiente,bocciato
5037,Emanuele,Caruso,19,M,1.6,82,8.1,buono,promosso
5038,Lorenzo,Gallo,17,M,5.9,4,5.6,buono,promosso
5039,Maria,Esposito,15,F,0.0,34,4.9,scarso,bocciato
5040,Laura,Fabbri,15,F,0.3,160,6.9,buono,promosso
5041,Barbara,Villa,20,F,4.8,208,5.0,buono,bocciato
5042,Martina,Lombardi,18,F,0.4,211,6.1,sufficiente,promosso
5043,Anna,Rossi,19,F,7.4,162,9.7,ottimo,promosso
5044,Veronica,Colombo,19,F,3.1,52,4.0,sufficiente,bocciato
5045,Martina,Giordano,20,F,3.9,85,6.6,sufficiente,promosso
5046,Alessandro,Costa,18,M,4.3,169,7.7,sufficiente,promosso
5047,Claudio,Monti,19,M,4.9,102,7.7,buono,promosso
5048,Andrea,Grassi,18,F,4.2,193,9.1,ottimo,promosso
5049,Eleonora,Leone,17,F,2.4,123,9.0,scarso,bocciato
5050,Elena,Martini,20,F,3.0,188,6.2,sufficiente,promosso
5051,Barbara,Romano,18,F,4.1,114,4.2,scarso,bocciato
5052,Alice,Gentile,14,F,1.3,133,7.7,ottimo,promosso
5053,Anna,Valentini,18,F,4.6,105,5.9,buono,promosso
5054,Barbara,De Santis,16,F,5.4,119,6.7,scarso,bocciato
5055,Salvatore,Piras,19,M,3.6,73,9.6,sufficiente,promosso
5056,Giuseppe,Fontana,16,M,5.9,195,4.3,sufficiente,bocciato
5057,Luca,Pellegrini,18,M,3.1,11,5.0,scarso,bocciato
5058,Giuseppe,Greco,19,M,6.6,204,6.6,scarso,bocciato
5059,Giulia,De Luca,15,F,4.1,63,7.3,scarso,bocciato
5060,Alice,Rinaldi,20,F,6.0,8,9.2,sufficiente,promosso
5061,Alessandro,Caruso,14,M,6.3,123,7.1,sufficiente,promosso
5062,Francesco,Greco,16,M,1.2,18,6.9,ottimo,promosso
5063,Tommaso,Barbieri,19,M,0.3,145,6.3,scarso,bocciato
5064,Enrico,Conti,15,M,7.1,180,7.2,scarso,bocciato
5065,Silvia,Caruso,19,F,1.4,64,8.9,sufficiente,promosso
5066,Alfio,Rossi,15,M,5.2,150,5.9,buono,promosso
5067,Paola,Grassi,17,F,7.2,141,4.0,sufficiente,bocciato
5068,Veronica,Leone,20,F,2.2,32,7.7,scarso,bocciato
5069,Andrea,Barbieri,18,F,5.2,22,5.1,sufficiente,bocciato
5070,Elena,Farina,15,F,4.0,187,5.7,buono,promosso
5071,Elisa,Romano,15,F,6.1,54,9.6,scarso,bocciato
5072,Ezechiele,Sanna,17,M,4.1,157,5.9,sufficiente,promosso
5073,Salvatore,Fabbri,18,M,3.0,211,6.5,sufficiente,promosso
5074,Agamennone,Lombardi,20,M,7.1,70,9.0,scarso,bocciato
5075,Laura,Pdor,18,F,5.7,80,7.9,scarso,bocciato
5076,Anna,Lopes,16,F,5.0,33,7.6,sufficiente,promosso
5077,Alberto,Fabbri,18,M,1.1,101,8.3,scarso,bocciato
5078,Ezechiele,Hallal,20,M,2.1,60,8.2,ottimo,promosso
5079,Davide,Sanna,19,M,3.5,180,9.8,ottimo,promosso
5080,Maurizio,Valentini,17,M,7.1,54,9.7,scarso,bocciato
5081,Barbara,Lopes,20,F,5.7,170,5.6,scarso,bocciato
5082,Stefano,Monti,19,M,6.5,25,9.4,sufficiente,promosso
5083,Alessandra,Costa,16,F,7.8,170,5.1,buono,bocciato
5084,Angela,Serra,16,F,7.9,140,9.3,sufficiente,promosso
