id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
1858,Francesca,Cattaneo,20,F,3.2,172,6.5,buono,promosso
1859,Alessandro,Ferraro,17,M,6.4,66,5.3,scarso,bocciato
1860,Alice,Mariani,19,F,3.1,75,8.1,buono,promosso
1861,Sofia,Bianchi,14,F,5.6,81,9.9,buono,promosso
1862,Anna,Sanna,16,F,1.8,60,6.2,sufficente,promosso
1863,Gabriele,Cattaneo,17,M,1.3,50,8.7,buono,promosso
1864,Veronica,Crodino,15,F,6.5,44,10.0,buono,promosso
1865,Elena,Pdor,19,F,4.4,70,7.5,sufficente,promosso
1866,Simone,Marino,20,M,7.8,112,9.0,scarso,bocciato
1867,Elena,De Santis,17,F,6.9,139,7.6,buono,promosso
1868,Simone,Cavallaro,19,M,3.0,177,7.0,sufficente,promosso
1869,Sara,Cavallaro,15,F,2.1,8,9.4,sufficente,promosso
1870,Nicole,Ferrari,18,F,4.1,62,4.8,ottimo,bocciato
1871,Federica,Ferrari,19,F,5.3,80,8.8,scarso,bocciato
1872,Matteo,Russo,20,M,3.7,119,8.8,scarso,bocciato
1873,Riccardo,Colombo,14,M,7.4,24,5.1,buono,bocciato
1874,Alfio,Bruno,15,M,2.0,98,6.2,sufficente,promosso
1875,Jack,Colombo,14,M,2.9,4,9.5,sufficente,promosso
1876,Roberta,Farina,18,F,0.6,186,4.8,sufficente,bocciato
1877,Cristina,Orlando,14,F,5.5,198,8.8,buono,promosso
1878,Federico,Bruno,17,M,0.3,60,10.0,buono,promosso
1879,Camilla,De Santis,15,F,2.8,169,8.8,buono,promosso
1880,Claudio,Gentile,16,M,1.7,99,7.5,ottimo,promosso
1881,Luca,Pellegrini,16,M,6.0,194,8.1,buono,promosso
1882,Claudio,Mariani,20,M,0.8,60,5.8,buono,promosso
1883,Dino,Monti,19,M,3.1,101,7.8,sufficente,promosso
1884,Beatrice,Crodino,14,F,6.1,184,8.1,buono,promosso
1885,Sofia,Costa,17,F,5.4,90,5.9,buono,promosso
1886,Marta,Rossi,17,F,1.9,137,8.0,sufficente,promosso
1887,Nicole,Villa,19,F,2.3,55,4.5,scarso,bocciato
1888,Alessia,Colombo,15,F,6.0,159,7.5,buono,promosso
1889,Luca,Fontana,14,M,7.1,113,4.1,buono,bocciato
1890,Claudia,Pdor,19,F,7.8,146,6.0,scarso,bocciato
1891,Alessia,Grassi,15,F,2.7,128,9.5,sufficente,promosso
1892,Ezechiele,Conti,15,M,4.9,112,4.6,buono,bocciato
1893,Elena,De Santis,18,F,5.3,124,5.9,buono,promosso
1894,Emanuele,Barbieri,15,M,5.1,18,9.1,sufficente,promosso
1895,Silvia,Longo,20,F,2.6,23,7.2,buono,promosso
1896,Claudio,Martini,19,M,1.5,107,6.9,buono,promosso
1897,Camilla,Lopes,16,F,1.9,214,5.9,buono,promosso
1898,Vincenzo,Greco,17,M,8.0,215,4.6,sufficente,bocciato
1899,Matteo,Mariani,16,M,7.7,31,6.7,ottimo,promosso
1900,Agamennone,Colombo,19,M,3.2,46,8.2,sufficente,promosso
1901,Marta,Grassi,14,F,7.4,149,8.2,sufficente,promosso
1902,Paolo,Grassi,16,M,1.7,182,7.1,sufficente,promosso
1903,Sara,Sanna,17,F,6.0,61,4.8,sufficente,bocciato
1904,Tommaso,Galli,14,M,4.5,8,9.9,buono,promosso
1905,Maurizio,Martinelli,19,M,6.5,185,5.9,sufficente,promosso
1906,Sofia,Ferrari,14,F,4.5,81,6.8,sufficente,promosso
1907,Alfio,Conti,16,M,1.5,61,5.4,buono,promosso
1908,Ilaria,Leone,18,F,2.1,211,6.8,sufficente,promosso
1909,Francesco,Fontana,20,M,5.0,133,7.8,sufficente,promosso
1910,Giovanni,Longo,19,M,2.5,197,5.8,scarso,bocciato
1911,Alessandra,Pellegrini,19,F,1.2,220,4.2,scarso,bocciato
1912,Barbara,Valentini,19,F,7.3,3,9.2,buono,promosso
1913,Francesca,Grassi,19,F,3.8,64,5.7,ottimo,promosso
1914,Laura,Rossi,15,F,3.9,22,6.0,sufficente,promosso
1915,Dino,Romano,18,M,7.2,190,8.8,buono,promosso
1916,Chiara,Pellegrini,14,F,4.5,147,8.3,sufficente,promosso
1917,Simona,Martini,17,F,3.6,172,7.7,sufficente,promosso
1918,Ezechiele,Bellini,16,M,5.0,71,6.7,sufficente,promosso
1919,Giuseppe,Ferraro,16,M,1.1,25,5.2,scarso,bocciato
1920,Roberto,Sanna,14,M,4.6,58,4.1,buono,bocciato
1921,Veronica,Orlando,17,F,7.4,136,7.0,buono,promosso
1922,Francesco,Fabbri,16,M,0.1,155,9.3,sufficente,promosso
1923,Barbara,Pdor,19,F,1.9,175,4.3,buono,bocciato
1924,Riccardo,Moretti,16,M,1.2,39,5.1,sufficente,bocciato
1925,Daniele,Ferraro,14,M,7.2,104,8.2,buono,promosso
1926,Roberta,Conti,19,F,3.4,155,4.5,sufficente,bocciato
1927,Barbara,Bianchi,14,F,1.4,69,7.7,sufficente,promosso
1928,Simone,Rinaldi,17,M,4.1,19,9.8,buono,promosso
1929,Paola,Piras,17,F,0.5,212,9.8,scarso,bocciato
1930,Paola,Lombardi,19,F,4.3,215,7.1,buono,promosso
1931,Matteo,Fabbri,16,M,1.6,111,7.4,buono,promosso
1932,Valentina,Orlando,20,F,6.2,99,4.7,buono,bocciato
1933,Alessandra,Sanna,14,F,6.9,25,7.6,buono,promosso
1934,Laura,Bruno,14,F,6.8,147,4.9,scarso,bocciato
1935,Alessia,Barbieri,18,F,6.3,187,5.5,scarso,bocciato
1936,Martina,Galli,15,F,2.8,28,6.7,sufficente,promosso
1937,Barbara,Rizzo,19,F,1.1,187,8.0,buono,promosso
1938,Roberta,Rinaldi,16,F,2.5,175,9.8,buono,promosso
1939,Paola,Ricci,15,F,5.1,33,7.5,sufficente,promosso
1940,Paola,Fabbri,14,F,2.6,55,6.5,ottimo,promosso
1941,Paola,Leone,15,F,7.6,82,4.8,ottimo,bocciato
1942,Martina,Greco,18,F,0.2,46,5.0,sufficente,bocciato
1943,Marta,Rinaldi,17,F,4.7,89,7.4,scarso,bocciato
1944,Salvatore,Pdor,20,M,4.3,3,7.6,sufficente,promosso
1945,Enrico,Sanna,16,M,3.1,91,6.0,scarso,bocciato
1946,Enrico,Crodino,20,M,7.3,103,7.2,sufficente,promosso
1947,Chiara,De Luca,20,F,6.4,50,9.0,buono,promosso
1948,Elisa,De Luca,19,F,2.9,8,7.6,buono,promosso
1949,Marco,Farina,17,M,5.8,104,9.3,sufficente,promosso
1950,Sara,Rizzo,19,F,3.8,12,5.5,sufficente,promosso
1951,Davide,Rossi,20,M,6.0,128,4.9,buono,bocciato
1952,Simone,Mariani,17,M,4.4,146,7.0,sufficente,promosso
1953,Luca,Giordano,14,M,6.8,204,6.4,sufficente,promosso
1954,Martina,Hallal,20,F,0.2,150,7.1,buono,promosso
1955,Martina,De Santis,15,F,7.0,113,7.3,ottimo,promosso
1956,Beatrice,Villa,18,F,4.9,183,5.6,sufficente,promosso
1957,Jack,Zhing,20,M,6.2,169,4.5,ottimo,bocciato
1958,Chiara,Sala,20,F,1.5,169,7.9,sufficente,promosso
1959,Chiara,Pellegrini,16,F,3.7,99,6.7,buono,promosso
1960,Marco,Colombo,19,M,0.5,142,8.8,buono,promosso
1961,Francesca,De Santis,16,F,2.6,3,8.6,scarso,bocciato
1962,Pdor,Romano,18,M,6.9,179,7.6,buono,promosso
1963,Claudia,Farina,14,F,1.8,126,6.6,scarso,bocciato
1964,Elisa,Monti,14,F,1.2,154,8.8,buono,promosso
1965,Filippo,Greco,14,M,2.5,214,5.6,sufficente,promosso
1966,Pdor,Ricci,14,M,1.1,25,6.7,ottimo,promosso
1967,Alessandro,Martini,14,M,5.0,213,7.7,sufficente,promosso
1968,Simona,Crodino,20,F,4.2,160,9.4,scarso,bocciato
1969,Marta,De Luca,16,F,7.7,50,7.3,buono,promosso
1970,Agamennone,Marchetti,16,M,7.3,72,7.9,ottimo,promosso
1971,Cristina,Cattaneo,14,F,0.8,172,6.4,sufficente,promosso
1972,Federico,Villa,14,M,2.9,32,9.6,sufficente,promosso
1973,Chiara,Conti,17,F,6.2,200,5.8,sufficente,promosso
1974,Ezechiele,Barbieri,18,M,3.5,59,7.0,scarso,bocciato
1975,Maurizio,Greco,19,M,3.7,115,7.1,buono,promosso
1976,Jack,Bruno,15,M,1.4,112,7.7,ottimo,promosso
1977,Jack,Cavallaro,14,M,7.0,175,9.9,buono,promosso
1978,Paolo,Bruno,17,M,2.6,77,5.8,buono,promosso
1979,Eleonora,Marino,20,F,4.8,110,6.3,sufficente,promosso
1980,Federica,Longo,14,F,1.9,107,7.7,scarso,bocciato
1981,Matteo,Grassi,18,M,1.1,89,7.1,buono,promosso
1982,Silvia,Ricci,16,F,6.9,71,9.4,buono,promosso
1983,Gabriele,Bruno,16,M,4.2,195,8.4,sufficente,promosso
1984,Alice,Serra,20,F,1.2,0,7.9,buono,promosso
1985,Gabriele,Romano,17,M,3.0,74,5.8,sufficente,promosso
1986,Ilaria,Moretti,18,F,8.0,173,4.9,sufficente,bocciato
1987,Riccardo,Caruso,16,M,3.9,188,5.6,scarso,bocciato
1988,Dino,Monti,16,M,2.6,4,8.3,sufficente,promosso
1989,Nicole,Pdor,17,F,3.9,43,5.9,sufficente,promosso
1990,Ezechiele,Rizzo,20,M,7.1,61,4.7,sufficente,bocciato
1991,Simone,Colombo,19,M,4.3,98,8.4,ottimo,promosso
1992,Roberto,Colombo,14,M,7.7,5,8.8,buono,promosso
1993,Sofia,Santoro,18,F,7.6,57,9.9,sufficente,promosso
1994,Alfio,Conti,14,M,4.3,11,6.4,sufficente,promosso
1995,Alessia,Crodino,19,F,0.8,147,8.8,buono,promosso
1996,Filippo,Gentile,15,M,1.3,175,7.9,scarso,bocciato
1997,Enrico,Piras,19,M,3.9,48,4.8,buono,bocciato
1998,Maria,Giordano,20,F,0.7,169,9.3,buono,promosso
1999,Federica,Cavallaro,14,F,5.0,177,6.4,buono,promosso
2000,Sofia,Costa,14,F,4.9,166,5.1,sufficente,bocciato
2001,Alberto,Longo,17,M,3.2,156,9.6,ottimo,promosso
2002,Alfio,Crodino,18,M,6.2,25,4.4,sufficente,bocciato
2003,Cristina,Esposito,19,F,2.8,139,4.8,ottimo,bocciato
2004,Alberto,Greco,19,M,2.3,138,4.8,buono,bocciato
2005,Giovanni,Ferraro,20,M,6.1,67,8.5,scarso,bocciato
2006,Sofia,Colombo,19,F,1.7,196,9.2,sufficente,promosso
2007,Silvia,De Santis,17,F,3.3,94,7.8,buono,promosso
2008,Martina,Romano,20,F,6.1,65,8.2,sufficente,promosso
2009,Enrico,Longo,17,M,7.0,192,7.8,buono,promosso
2010,Fabio,Sanna,14,M,4.5,40,4.6,sufficente,bocciato
2011,Salvatore,Rizzo,16,M,1.8,143,8.2,buono,promosso
2012,Simone,Lombardi,16,M,3.7,2,9.9,sufficente,promosso
2013,Pdor,Rizzo,16,M,5.1,192,9.3,scarso,bocciato
2014,Michele,Giordano,15,M,4.2,160,9.2,sufficente,promosso
2015,Martina,Monti,16,F,1.2,22,9.9,sufficente,promosso
2016,Valentina,Rinaldi,15,F,4.6,60,5.0,sufficente,bocciato
2017,Tommaso,Crodino,17,M,6.3,118,5.7,sufficente,promosso
2018,Barbara,Lombardi,19,F,7.5,149,4.1,scarso,bocciato
2019,Alfio,Lopes,17,M,7.1,76,8.4,ottimo,promosso
2020,Beatrice,Rossi,20,F,1.7,204,5.9,sufficente,promosso
2021,Roberta,Gentile,17,F,7.8,28,4.7,ottimo,bocciato
2022,Anna,Greco,19,F,6.1,187,4.2,sufficente,bocciato
2023,Alice,Fabbri,15,F,4.5,146,7.6,scarso,bocciato
2024,Lorenzo,Rizzo,15,M,0.5,94,6.6,sufficente,promosso
2025,Salvatore,Fabbri,19,M,6.4,212,4.9,buono,bocciato
2026,Pdor,Fabbri,20,M,3.5,175,8.8,sufficente,promosso
2027,Roberta,De Luca,20,F,6.6,90,5.3,sufficente,bocciato
2028,Angela,Lombardi,14,F,1.7,175,7.6,sufficente,promosso
2029,Marco,Pellegrini,20,M,5.9,184,4.0,sufficente,bocciato
2030,Valentina,Fabbri,17,F,6.9,21,4.4,buono,bocciato
2031,Giulia,Caruso,16,F,1.6,155,8.4,scarso,bocciato
2032,Francesca,Russo,20,F,5.1,128,9.8,sufficente,promosso
2033,Gabriele,Fontana,20,M,7.0,184,6.5,sufficente,promosso
2034,Andrea,Galli,14,F,3.1,148,5.3,sufficente,bocciato
2035,Martina,Esposito,16,F,0.5,27,8.4,buono,promosso
2036,Beatrice,Zhing,19,F,5.9,150,6.8,scarso,bocciato
2037,Angela,Villa,15,F,2.2,32,9.8,buono,promosso
2038,Luca,Marchetti,14,M,5.8,218,6.5,sufficente,promosso
2039,Salvatore,Esposito,17,M,2.3,103,5.2,sufficente,bocciato
2040,Sofia,Villa,17,F,7.0,207,5.6,ottimo,promosso
2041,Federica,Sanna,18,F,3.2,157,9.2,buono,promosso
2042,Laura,Barbieri,16,F,4.8,207,4.5,sufficente,bocciato
2043,Dino,Ricci,15,M,2.6,208,4.8,sufficente,bocciato
2044,Angela,Hallal,20,F,2.7,55,4.2,ottimo,bocciato
2045,Ilaria,Hallal,19,F,5.7,99,8.1,buono,promosso
2046,Cristina,De Luca,19,F,7.5,59,4.8,sufficente,bocciato
2047,Michele,Moretti,14,M,4.9,90,6.2,scarso,bocciato
2048,Alfio,Longo,14,M,2.4,126,8.3,sufficente,promosso
2049,Beatrice,Ricci,18,F,1.0,125,5.7,scarso,bocciato
2050,Sara,Russo,15,F,2.3,119,4.7,buono,bocciato
2051,Roberto,Marchetti,17,M,5.3,72,7.5,buono,promosso
2052,Roberta,Bianchi,16,F,7.1,30,8.0,ottimo,promosso
2053,Nicole,Cavallaro,19,F,7.3,197,9.9,buono,promosso
2054,Claudia,Zhing,15,F,3.1,98,5.1,buono,bocciato
2055,Elisa,Sala,16,F,3.7,7,7.7,buono,promosso
2056,Barbara,Greco,20,F,0.7,23,6.8,buono,promosso
2057,Anna,De Santis,15,F,2.4,200,9.6,buono,promosso
2058,Fabio,Cavallaro,18,M,1.4,5,5.2,scarso,bocciato
2059,Marta,Greco,19,F,2.2,212,7.0,scarso,bocciato
2060,Alessandra,Mariani,14,F,3.7,4,5.1,buono,bocciato
2061,Davide,Grassi,14,M,4.3,7,5.5,scarso,bocciato
2062,Cristina,Mariani,18,F,0.5,126,9.5,buono,promosso
2063,Alessandra,Colombo,17,F,0.7,166,5.2,ottimo,bocciato
2064,Camilla,Ferraro,14,F,4.4,87,4.0,sufficente,bocciato
2065,Salvatore,Bellini,14,M,6.2,105,5.4,ottimo,promosso
2066,Andrea,Sanna,19,F,6.4,107,8.1,buono,promosso
2067,Marta,De Santis,15,F,5.6,130,5.6,buono,promosso
2068,Riccardo,Galli,14,M,3.5,27,8.9,scarso,bocciato
2069,Vincenzo,Esposito,16,M,2.1,93,5.3,scarso,bocciato
2070,Paola,Giordano,18,F,6.6,66,7.2,scarso,bocciato
2071,Marta,Bruno,15,F,1.9,199,5.0,sufficente,bocciato
2072,Alessia,Rossi,18,F,1.1,115,9.5,sufficente,promosso
2073,Roberto,Lopes,14,M,1.9,42,8.8,buono,promosso
2074,Angela,Conti,16,F,5.4,193,6.8,ottimo,promosso
2075,Enrico,Romano,17,M,1.2,148,6.3,scarso,bocciato
2076,Federica,Valentini,17,F,5.7,208,9.0,sufficente,promosso
2077,Eleonora,Mancini,19,F,1.7,19,6.8,ottimo,promosso
2078,Matteo,De Santis,16,M,1.6,56,9.1,sufficente,promosso
2079,Paola,Gentile,19,F,5.1,132,8.3,buono,promosso
2080,Laura,Marchetti,14,F,3.2,144,6.9,sufficente,promosso
2081,Federica,De Luca,14,F,4.3,115,6.9,buono,promosso
2082,Daniele,Gallo,14,M,6.1,209,5.8,sufficente,promosso
2083,Angela,Mariani,18,F,5.6,10,8.3,buono,promosso
2084,Antonio,Bellini,15,M,6.7,6,8.7,ottimo,promosso
2085,Claudio,Cattaneo,15,M,3.5,73,8.5,sufficente,promosso
2086,Roberta,Moretti,14,F,4.5,130,9.9,scarso,bocciato
2087,Nicole,Zhing,15,F,4.0,32,4.9,buono,bocciato
2088,Sara,Giordano,17,F,5.4,42,6.5,scarso,bocciato
2089,Michele,Barbieri,15,M,6.5,44,5.6,buono,promosso
2090,Enrico,Marino,14,M,1.5,15,5.7,buono,promosso
2091,Eleonora,Gentile,19,F,1.4,182,7.4,buono,promosso
2092,Pdor,Serra,18,M,6.6,99,4.3,sufficente,bocciato
2093,Anna,Marchetti,19,F,4.4,73,4.7,buono,bocciato
2094,Riccardo,Marino,14,M,3.6,86,9.3,ottimo,promosso
2095,Marco,Martinelli,16,M,1.9,197,7.5,sufficente,promosso
2096,Angela,Serra,15,F,2.7,49,4.0,sufficente,bocciato
2097,Lorenzo,Hallal,14,M,5.8,184,9.4,scarso,bocciato
2098,Paola,Fabbri,17,F,3.4,9,6.2,buono,promosso
2099,Dino,De Luca,14,M,6.3,204,4.6,sufficente,bocciato
2100,Federica,De Santis,18,F,2.6,33,4.6,buono,bocciato
2101,Michele,Giordano,16,M,4.7,96,8.6,buono,promosso
2102,Claudio,Gentile,14,M,1.9,216,8.1,scarso,bocciato
2103,Giulia,Leone,17,F,3.4,171,5.7,ottimo,promosso
2104,Roberto,Romano,16,M,2.7,146,8.5,buono,promosso
2105,Dino,Martinelli,20,M,7.5,84,7.7,ottimo,promosso
2106,Paolo,Orlando,18,M,6.6,189,4.9,sufficente,bocciato
2107,Vincenzo,Pellegrini,14,M,6.0,185,5.9,buono,promosso
2108,Jack,Orlando,20,M,0.5,73,8.8,sufficente,promosso
2109,Alessandro,Monti,17,M,5.7,196,6.5,buono,promosso
2110,Jack,De Luca,17,M,7.5,32,4.2,buono,bocciato
2111,Tommaso,Crodino,16,M,4.8,206,4.2,sufficente,bocciato
2112,Elena,Costa,17,F,7.1,165,4.5,scarso,bocciato
2113,Emanuele,Marino,20,M,0.6,55,7.8,scarso,bocciato
2114,Alberto,Marchetti,20,M,6.7,100,9.8,scarso,bocciato
2115,Jack,Sanna,16,M,2.9,167,6.7,scarso,bocciato
2116,Anna,Longo,18,F,7.3,16,9.2,sufficente,promosso
2117,Paola,Galli,19,F,0.5,110,5.6,sufficente,promosso
2118,Federica,Martini,20,F,4.6,137,8.2,sufficente,promosso
2119,Tommaso,Villa,16,M,7.0,26,6.9,sufficente,promosso
2120,Maurizio,Caruso,20,M,5.4,89,9.1,buono,promosso
2121,Alessandro,Martini,18,M,6.3,111,6.4,buono,promosso
2122,Riccardo,De Luca,17,M,5.6,63,9.2,sufficente,promosso
2123,Salvatore,Grassi,14,M,3.2,157,8.3,ottimo,promosso
2124,Camilla,Mancini,15,F,6.9,210,8.8,buono,promosso
2125,Laura,Ricci,19,F,3.9,156,9.5,sufficente,promosso
2126,Valentina,Sala,16,F,5.3,197,9.9,ottimo,promosso
2127,Marco,Cavallaro,16,M,3.1,19,8.7,sufficente,promosso
2128,Laura,Russo,18,F,3.9,71,4.1,sufficente,bocciato
2129,Simone,Fabbri,17,M,5.4,95,5.8,ottimo,promosso
2130,Stefano,Ferrari,14,M,4.1,49,6.7,ottimo,promosso
2131,Elisa,Rizzo,17,F,5.4,20,9.9,sufficente,promosso
2132,Silvia,Serra,17,F,6.0,184,5.0,scarso,bocciato
2133,Francesca,Fontana,20,F,5.9,14,6.1,sufficente,promosso
2134,Alfio,Marchetti,17,M,2.2,160,9.4,buono,promosso
2135,Maria,Cattaneo,20,F,7.1,129,8.6,buono,promosso
2136,Salvatore,Conti,20,M,2.7,29,6.6,buono,promosso
2137,Antonio,Barbieri,18,M,3.7,94,7.7,scarso,bocciato
2138,Lorenzo,Ricci,15,M,7.2,101,8.8,buono,promosso
2139,Sara,Mancini,19,F,3.1,149,8.2,buono,promosso
2140,Nicole,Mariani,15,F,6.0,18,6.5,buono,promosso
2141,Veronica,Gentile,16,F,0.4,102,9.9,scarso,bocciato
2142,Chiara,Colombo,14,F,1.9,201,9.4,buono,promosso
2143,Nicole,Giordano,14,F,7.4,28,8.7,sufficente,promosso
2144,Nicola,Santoro,17,M,3.5,24,7.2,buono,promosso
2145,Stefano,Serra,19,M,7.8,9,7.9,buono,promosso
2146,Laura,Costa,15,F,2.6,11,4.7,sufficente,bocciato
2147,Ezechiele,De Luca,15,M,0.8,13,4.3,sufficente,bocciato
2148,Silvia,Leone,18,F,2.4,56,6.2,buono,promosso
2149,Marco,Piras,16,M,2.5,110,8.4,buono,promosso
2150,Gabriele,Rossi,19,M,6.8,173,4.5,scarso,bocciato
2151,Daniele,Ferrari,20,M,8.0,70,4.5,sufficente,bocciato
2152,Laura,Rossi,18,F,3.6,37,9.2,sufficente,promosso
2153,Salvatore,Gallo,19,M,5.2,77,8.8,sufficente,promosso
2154,Ezechiele,Monti,19,M,1.5,20,9.6,ottimo,promosso
2155,Roberto,Gallo,18,M,7.0,186,8.1,scarso,bocciato
2156,Valentina,Cattaneo,19,F,4.3,91,8.7,buono,promosso
2157,Sara,Romano,14,F,4.9,3,4.1,buono,bocciato
2158,Alessandra,Grassi,17,F,6.1,90,5.0,scarso,bocciato
2159,Valentina,Bruno,20,F,2.1,88,10.0,scarso,bocciato
2160,Federica,De Santis,20,F,0.9,167,4.7,ottimo,bocciato
2161,Dino,Esposito,15,M,6.5,115,5.2,ottimo,bocciato
2162,Sofia,Orlando,17,F,7.6,216,9.7,buono,promosso
2163,Angela,Zhing,17,F,7.1,185,7.7,sufficente,promosso
2164,Veronica,Fabbri,14,F,3.0,75,8.6,sufficente,promosso
2165,Simone,Monti,15,M,3.8,4,6.5,scarso,bocciato
2166,Claudia,Ferraro,16,F,1.2,74,7.2,ottimo,promosso
2167,Paola,Barbieri,20,F,4.2,35,5.6,ottimo,promosso
2168,Elena,Conti,14,F,6.9,106,6.1,buono,promosso
2169,Claudio,Mariani,17,M,2.9,203,5.3,scarso,bocciato
2170,Lorenzo,Cavallaro,16,M,4.3,52,4.0,sufficente,bocciato
2171,Martina,De Luca,17,F,1.2,7,5.4,buono,promosso
2172,Alessandra,Piras,17,F,0.4,123,6.4,scarso,bocciato
2173,Vincenzo,Mancini,14,M,5.5,30,8.5,buono,promosso
2174,Filippo,Mariani,16,M,3.1,113,4.7,buono,bocciato
2175,Emanuele,Caruso,14,M,7.4,33,7.6,sufficente,promosso
2176,Roberta,Esposito,17,F,0.0,116,6.5,buono,promosso
2177,Claudio,Fontana,20,M,5.2,75,6.9,buono,promosso
2178,Gabriele,Farina,16,M,6.3,186,6.4,ottimo,promosso
2179,Marta,Ferraro,14,F,3.3,56,4.7,buono,bocciato
2180,Claudio,Sala,18,M,2.1,205,8.0,scarso,bocciato
2181,Roberto,Fabbri,15,M,0.5,209,9.6,buono,promosso
2182,Claudia,Rossi,19,F,0.3,39,5.9,ottimo,promosso
2183,Marta,Greco,19,F,3.3,48,8.6,scarso,bocciato
2184,Antonio,De Santis,16,M,1.0,83,9.5,sufficente,promosso
2185,Alessandra,Sala,14,F,0.3,211,5.4,sufficente,promosso
2186,Barbara,Ferraro,18,F,7.6,195,9.2,ottimo,promosso
2187,Sara,De Luca,19,F,2.2,203,9.4,scarso,bocciato
2188,Francesco,Romano,16,M,6.2,5,7.4,sufficente,promosso
2189,Riccardo,Villa,16,M,2.7,56,9.3,scarso,bocciato
2190,Matteo,Mancini,15,M,1.2,168,4.3,scarso,bocciato
2191,Alice,Esposito,20,F,2.8,104,4.7,ottimo,bocciato
2192,Sara,Costa,15,F,4.7,6,7.7,sufficente,promosso
2193,Salvatore,Martinelli,15,M,0.6,111,8.1,scarso,bocciato
2194,Beatrice,Cattaneo,16,F,6.5,200,7.7,buono,promosso
2195,Roberta,Rinaldi,18,F,1.5,60,5.6,sufficente,promosso
2196,Salvatore,Hallal,16,M,1.3,114,4.4,sufficente,bocciato
2197,Daniele,Colombo,15,M,3.9,199,8.1,buono,promosso
2198,Maria,Marchetti,19,F,3.6,28,7.4,buono,promosso
2199,Davide,Galli,19,M,1.5,113,8.3,sufficente,promosso
2200,Alberto,Barbieri,16,M,1.7,105,9.3,sufficente,promosso
2201,Fabio,Sala,19,M,7.9,170,9.4,buono,promosso
2202,Stefano,Conti,16,M,6.1,166,5.2,sufficente,bocciato
2203,Marco,Conti,18,M,6.8,170,7.1,buono,promosso
2204,Eleonora,Bianchi,20,F,5.4,178,8.1,buono,promosso
2205,Matteo,Romano,20,M,7.1,13,9.0,buono,promosso
2206,Alessandra,De Luca,18,F,3.0,65,6.0,sufficente,promosso
2207,Elena,Bellini,16,F,0.5,68,4.0,buono,bocciato
2208,Silvia,Sanna,18,F,0.3,68,6.0,buono,promosso
2209,Andrea,De Santis,16,F,1.1,199,5.9,scarso,bocciato
2210,Chiara,Martini,20,F,7.0,219,4.1,scarso,bocciato
2211,Alessia,Rizzo,20,F,1.9,114,5.8,sufficente,promosso
2212,Matteo,Cavallaro,16,M,0.3,25,6.7,buono,promosso
2213,Maurizio,Cavallaro,17,M,8.0,49,7.7,scarso,bocciato
2214,Francesco,Russo,16,M,4.6,145,7.6,buono,promosso
2215,Maria,Grassi,19,F,4.2,174,9.6,buono,promosso
2216,Maria,Giordano,20,F,5.9,88,4.8,sufficente,bocciato
2217,Elisa,Sala,14,F,6.7,46,4.2,scarso,bocciato
2218,Federico,Cattaneo,18,M,0.5,97,8.8,buono,promosso
2219,Fabio,Ricci,19,M,1.6,17,7.9,buono,promosso
2220,Laura,Russo,15,F,0.7,188,7.8,buono,promosso
2221,Federico,Lopes,17,M,2.4,77,7.0,sufficente,promosso
2222,Anna,Pellegrini,15,F,4.9,4,7.7,sufficente,promosso
2223,Elena,Moretti,16,F,3.5,19,8.8,scarso,bocciato
2224,Ezechiele,Moretti,17,M,1.0,51,9.2,scarso,bocciato
2225,Beatrice,Romano,18,F,6.6,203,7.6,sufficente,promosso
2226,Gabriele,Russo,18,M,6.1,167,6.7,ottimo,promosso
2227,Alberto,Orlando,17,M,4.2,97,7.2,sufficente,promosso
2228,Giovanni,Caruso,16,M,0.6,157,7.0,scarso,bocciato
2229,Roberta,Sanna,18,F,3.4,101,5.1,ottimo,bocciato
2230,Emanuele,Esposito,15,M,3.2,168,5.2,sufficente,bocciato
2231,Antonio,Cavallaro,16,M,0.5,49,4.9,sufficente,bocciato
2232,Cristina,Conti,14,F,6.2,75,4.4,sufficente,bocciato
2233,Paola,Orlando,17,F,4.5,63,8.4,sufficente,promosso
2234,Simone,Barbieri,14,M,4.1,66,4.9,scarso,bocciato
2235,Daniele,Russo,17,M,1.7,143,4.4,buono,bocciato
2236,Paolo,Fontana,14,M,2.8,6,4.9,sufficente,bocciato
2237,Chiara,Zhing,17,F,2.5,89,6.9,sufficente,promosso
2238,Sara,Ferrari,15,F,1.2,109,5.7,buono,promosso
2239,Nicole,Costa,16,F,4.1,17,4.8,buono,bocciato
2240,Dino,Lombardi,16,M,5.4,63,8.5,ottimo,promosso
2241,Sofia,Sanna,16,F,0.2,203,7.9,sufficente,promosso
2242,Antonio,Rossi,16,M,5.9,180,6.4,scarso,bocciato
2243,Roberto,Ferrari,19,M,5.7,82,9.4,buono,promosso
2244,Alice,Romano,18,F,1.7,195,9.1,buono,promosso
2245,Gabriele,Serra,20,M,2.4,58,9.3,ottimo,promosso
2246,Roberta,De Santis,14,F,6.7,121,7.1,buono,promosso
2247,Laura,Marino,16,F,4.5,100,7.0,scarso,bocciato
2248,Marta,Bruno,19,F,3.8,164,6.4,sufficente,promosso
2249,Agamennone,De Santis,14,M,2.1,26,5.1,buono,bocciato
2250,Maria,Orlando,18,F,0.0,35,7.7,sufficente,promosso
